num_models,fold,doc_offset,model_span,model_ent_type,error_type,corpus_span,corpus_ent_type,correct_span,correct_ent_type,notes,time_started,time_stopped,time_elapsed
17,train,617,"[402, 411): 'PDS Emnid'",ORG,None,"[402, 405): 'PDS'",ORG,,,German political party,,,
17,train,617,"[514, 523): 'PDS Emnid'",ORG,None,"[514, 517): 'PDS'",ORG,,,German political party,,,
16,train,617,"[707, 716): 'PDS Emnid'",ORG,None,"[707, 710): 'PDS'",ORG,,,German political party,,,
17,train,617,"[899, 908): 'PDS Emnid'",ORG,None,"[899, 902): 'PDS'",ORG,,,German political party,,,
13,train,623,"[238, 250): 'North Island'",MISC,Tag,"[238, 250): 'North Island'",PER,,,,,,
17,train,637,"[1043, 1055): 'Mike Harwood'",PER,Sentence,"[1043, 1047): 'Mike'",PER,"[1043, 1055): 'Mike Harwood'",PER,Sentence boundary between first and last name,,,
17,train,637,"[1043, 1055): 'Mike Harwood'",PER,Sentence,"[1048, 1055): 'Harwood'",PER,"[1043, 1055): 'Mike Harwood'",PER,Sentence boundary between first and last name,,,
17,train,637,"[1100, 1116): 'Peter Teravainen'",PER,Sentence,"[1100, 1105): 'Peter'",PER,"[1100, 1116): 'Peter Teravainen'",PER,Sentence boundary between first and last name,,,
17,train,637,"[1100, 1116): 'Peter Teravainen'",PER,Sentence,"[1106, 1116): 'Teravainen'",PER,"[1100, 1116): 'Peter Teravainen'",PER,Sentence boundary between first and last name,,,
17,train,637,"[785, 800): 'Chistian Cevaer'",PER,Sentence,"[785, 793): 'Chistian'",PER,"[785, 800): 'Chistian Cevaer'",PER,Sentence boundary between first and last name,,,
17,train,637,"[785, 800): 'Chistian Cevaer'",PER,Sentence,"[794, 800): 'Cevaer'",PER,"[785, 800): 'Chistian Cevaer'",PER,Sentence boundary between first and last name,,,
15,train,640,"[573, 576): 'Aki'",ORG,Tag,"[573, 576): 'Aki'",PER,,ORG,Cycling team,,,
,train,640,,,Tag,"[869, 872): 'Aki'",PER,,ORG,Cycling team,,,
16,train,641,"[1732, 1741): 'Argentine'",LOC,None,"[1732, 1741): 'Argentine'",MISC,,,"Ambiguous: Misspelling of ""Argentina""",,,
17,train,645,"[124, 151): 'English County Championship'",MISC,None,"[132, 151): 'County Championship'",MISC,,,,,,
16,train,647,"[597, 618): 'English 2,000 Guineas'",MISC,None,"[605, 618): '2,000 Guineas'",MISC,,,,,,
,,,,,,"[868, 881): 'San Francisco'",LOC,"[868, 881): 'San Francisco'",ORG,Baseball team,,,
13,train,651,"[1692, 1700): 'New York'",ORG,None,"[1692, 1700): 'New York'",LOC,,,,,,
17,train,651,"[1794, 1817): 'Willie Blair Tony Gwynn'",PER,None,"[1794, 1806): 'Willie Blair'",PER,,,,,,
16,train,655,"[39, 47): 'RED STAR'",LOC,None,"[39, 47): 'RED STAR'",ORG,,,,,,
17,train,657,"[98, 112): 'Hong Kong Open'",MISC,Sentence,"[98, 102): 'Hong'",MISC,"[98, 112): 'Hong Kong Open'",MISC,"Sentence boundary between ""Hong"" and ""Kong""",,,
17,train,657,"[98, 112): 'Hong Kong Open'",MISC,Sentence,"[103, 112): 'Kong Open'",MISC,"[98, 112): 'Hong Kong Open'",MISC,"Sentence boundary between ""Hong"" and ""Kong""",,,
16,train,659,"[267, 293): 'Hapoel Ironi Rishon Lezion'",ORG,Span,"[267, 286): 'Hapoel Ironi Rishon'",ORG,,,,,,
17,train,659,"[408, 424): 'Maccabi Tel Aviv'",ORG,Span,"[416, 424): 'Tel Aviv'",ORG,,,,,,
,train,663,,,Wrong,"[230, 246): 'EASTERN DIVISION'",MISC,,,Divisions of leagues not considered entities,,,
,train,663,,,Wrong,"[370, 386): 'CENTRAL DIVISION'",MISC,,,Divisions of leagues not considered entities,,,
,train,663,,,Wrong,"[513, 529): 'WESTERN DIVISION'",MISC,,,Divisions of leagues not considered entities,,,
,train,663,,,Wrong,"[818, 834): 'EASTERN DIVISION'",MISC,,,Divisions of leagues not considered entities,,,
,train,663,,,Wrong,"[965, 981): 'CENTRAL DIVISION'",MISC,,,Divisions of leagues not considered entities,,,
,train,663,,,Wrong,"[1098, 1114): 'WESTERN DIVISION'",MISC,,,Divisions of leagues not considered entities,,,
,train,663,,,Tag,"[669, 676): 'DETROIT'",LOC,"[669, 676): 'DETROIT'",ORG,Baseball team,,,
,train,663,,,Tag,"[690, 697): 'CHICAGO'",LOC,"[690, 697): 'CHICAGO'",ORG,Baseball team,,,
,train,663,,,Tag,"[709, 718): 'BALTIMORE'",LOC,"[709, 718): 'BALTIMORE'",ORG,Baseball team,,,
,train,663,,,Tag,"[732, 739): 'TORONTO'",LOC,"[732, 739): 'TORONTO'",ORG,Baseball team,,,
,train,663,,,Tag,"[749, 760): 'KANSAS CITY'",LOC,"[749, 760): 'KANSAS CITY'",ORG,Baseball team,,,
,train,663,,,Tag,"[771, 781): 'CALIFORNIA'",LOC,"[771, 781): 'CALIFORNIA'",ORG,Baseball team,,,
,train,663,,,Tag,"[794, 801): 'SEATTLE'",LOC,"[794, 801): 'SEATTLE'",ORG,Baseball team,,,
,train,663,,,Tag,"[1262, 1270): 'COLORADO'",LOC,"[1262, 1270): 'COLORADO'",ORG,Baseball team,,,
,train,663,,,Tag,"[1286, 1294): 'MONTREAL'",LOC,"[1286, 1294): 'MONTREAL'",ORG,Baseball team,,,
,train,663,,,Tag,"[1306, 1316): 'PITTSBURGH'",LOC,"[1306, 1316): 'PITTSBURGH'",ORG,Baseball team,,,
,train,663,,,Tag,"[1330, 1338): 'NEW YORK'",LOC,"[1330, 1338): 'NEW YORK'",ORG,Baseball team,,,
16,train,663,"[1350, 1365): 'HOUSTON FLORIDA'",LOC,Tag,"[1350, 1357): 'HOUSTON'",LOC,"[1350, 1357): 'HOUSTON'",ORG,Baseball team,,,
,train,663,,,Tag,"[1369, 1377): 'ST LOUIS'",LOC,"[1369, 1377): 'ST LOUIS'",ORG,Baseball team,,,
,train,663,,,Tag,"[1394, 1407): 'SAN FRANCISCO'",LOC,"[1394, 1407): 'SAN FRANCISCO'",ORG,Baseball team,,,
17,train,664,"[149, 177): 'National League Philadelphia'",MISC,None,"[82, 103): 'Major League Baseball'",MISC,,,,,,
17,train,664,"[82, 103): 'Major League Baseball'",MISC,Sentence,"[82, 94): 'Major League'",MISC,"[82, 103): 'Major League Baseball'",MISC,"Sentence boundary between ""League"" and ""Baseball""",,,
13,train,667,"[19, 26): 'MARCELO'",ORG,None,"[19, 26): 'MARCELO'",PER,,,,,,
12,train,668,"[49, 58): 'BARCELONA'",LOC,None,"[49, 58): 'BARCELONA'",ORG,,,,,,
,train,668,,,Wrong,"[1230, 1237): 'Vicente'",PER,,,,,,
,train,668,,,Span,"[1238, 1246): 'Calderon'",LOC,"[1230, 1246): 'Vicente Calderon'",LOC,https://en.wikipedia.org/wiki/Vicente_Calder%C3%B3n_Stadium,,,
14,train,669,"[30, 47): 'SPANISH SUPER CUP'",MISC,None,"[38, 47): 'SUPER CUP'",MISC,,,,,,
17,train,676,"[191, 208): 'Miladin Becanovic'",PER,Sentence,"[191, 198): 'Miladin'",PER,"[191, 208): 'Miladin Becanovic'",PER,Sentence boundary between first and last name,,,
17,train,676,"[191, 208): 'Miladin Becanovic'",PER,Sentence,"[199, 208): 'Becanovic'",PER,"[191, 208): 'Miladin Becanovic'",PER,Sentence boundary between first and last name,,,
17,train,676,"[372, 382): 'Enzo Scifo'",PER,Sentence,"[372, 376): 'Enzo'",PER,"[372, 382): 'Enzo Scifo'",PER,Sentence boundary between first and last name,,,
17,train,676,"[372, 382): 'Enzo Scifo'",PER,Sentence,"[377, 382): 'Scifo'",PER,"[372, 382): 'Enzo Scifo'",PER,Sentence boundary between first and last name,,,
17,train,678,"[316, 333): 'Gerard de Nooijer'",PER,Sentence,"[316, 322): 'Gerard'",PER,"[316, 333): 'Gerard de Nooijer'",PER,Sentence boundary between first and last name,,,
17,train,678,"[316, 333): 'Gerard de Nooijer'",PER,Sentence,"[323, 333): 'de Nooijer'",PER,"[316, 333): 'Gerard de Nooijer'",PER,Sentence boundary between first and last name,,,
17,train,678,"[562, 583): 'Graafschap Doetinchem'",ORG,Sentence,"[562, 572): 'Graafschap'",ORG,"[562, 583): 'Graafschap Doetinchem'",ORG,Sentence boundary between first and second word,,,
17,train,678,"[562, 583): 'Graafschap Doetinchem'",ORG,Sentence,"[573, 583): 'Doetinchem'",ORG,"[562, 583): 'Graafschap Doetinchem'",ORG,Sentence boundary between first and second word,,,
12,train,683,"[868, 881): 'Atlanta Games'",LOC,None,"[876, 881): 'Games'",MISC,,,,,,
,train,686,,,Tag,"[20, 25): 'INDIA'",LOC,,ORG,Cricket team,,,
,train,686,,,Tag,"[28, 37): 'SRI LANKA'",LOC,,ORG,Cricket team,,,
,train,686,,,Tag,"[136, 141): 'India'",LOC,,ORG,Cricket team,,,
,train,686,,,Tag,"[146, 155): 'Sri Lanka'",LOC,,ORG,Cricket team,,,
,train,686,,,Tag,"[170, 175): 'India'",LOC,,ORG,Cricket team,,,
,train,686,,,Tag,"[665, 674): 'Sri Lanka'",LOC,,ORG,Cricket team,,,
13,train,686,"[733, 737): 'A.de'",PER,None,"[733, 743): 'A.de Silva'",PER,,,,,,
17,train,686,"[890, 909): 'Hashan Tillekeratne'",PER,Sentence,"[890, 896): 'Hashan'",PER,"[890, 909): 'Hashan Tillekeratne'",PER,Sentence boundary between first and last name,,,
17,train,686,"[890, 909): 'Hashan Tillekeratne'",PER,Sentence,"[897, 909): 'Tillekeratne'",PER,"[890, 909): 'Hashan Tillekeratne'",PER,Sentence boundary between first and last name,,,
17,train,686,"[94, 113): 'Singer World Series'",MISC,Sentence,"[94, 100): 'Singer'",MISC,"[94, 113): 'Singer World Series'",MISC,"Sentence boundary between ""Singer"" and ""World""",,,
17,train,686,"[94, 113): 'Singer World Series'",MISC,Sentence,"[101, 113): 'World Series'",MISC,"[94, 113): 'Singer World Series'",MISC,"Sentence boundary between ""Singer"" and ""World""",,,
15,train,688,"[276, 303): 'International Organisations'",ORG,None,,,,,,,,
16,train,691,"[11, 23): 'Arch Alberta'",ORG,None,"[11, 15): 'Arch'",ORG,,,Arch Petroleum Inc,,,
13,train,696,"[64, 67): 'Pa.'",LOC,None,"[64, 66): 'Pa'",LOC,,,Ambiguous: Abbreviation in dateline,,,
14,train,698,"[1171, 1177): 'Apache'",MISC,Missing,,,,,,,,
17,train,698,"[1994, 2008): 'Crystal Palace'",LOC,None,"[1994, 2008): 'Crystal Palace'",ORG,,,,,,
12,train,698,"[2407, 2440): 'European Coal and Steel Community'",MISC,None,"[2407, 2440): 'European Coal and Steel Community'",ORG,,,,,,
15,train,698,"[645, 653): 'Memoires'",MISC,None,"[645, 667): 'Memoires d'Outre Tombe'",MISC,,,,,,
17,train,701,"[17, 30): 'union-England'",LOC,Token,"[17, 30): 'union-England'",MISC,"[23, 30): 'England'",ORG,"Tokenizer treated ""union-England"" as a single token; Reference to English national rugby team",,,
,train,701,,,Tag,"[93, 100): 'England'",LOC,,ORG,Rugby team,,,
,train,701,,,Tag,"[659, 666): 'England'",LOC,,ORG,Rugby team,,,
,train,701,,,Tag,"[1072, 1079): 'England'",LOC,,ORG,Rugby team,,,
17,train,701,"[245, 259): 'Sky television'",ORG,None,"[245, 248): 'Sky'",ORG,,,,,,
12,train,703,"[125, 128): 'CAF'",LOC,None,"[125, 128): 'CAF'",ORG,,,,,,
16,train,703,"[676, 698): 'Burundi-Central Africa'",LOC,None,"[676, 698): 'Burundi-Central Africa'",MISC,,,,,,
12,train,713,"[2362, 2370): 'Belgians'",MISC,Missing,,,,,,,,
13,train,713,"[507, 514): 'western'",LOC,None,,,,,,,,
14,train,713,"[56, 77): 'Peter Laca BRATISLAVA'",PER,None,"[56, 66): 'Peter Laca'",PER,,,,,,
17,train,719,"[59, 81): 'Duncan Shiels NAGYATAD'",PER,None,"[59, 72): 'Duncan Shiels'",PER,,,,,,
,train,724,,,Span,"[395, 401): 'Adolfo'",PER,"[395, 411): 'Adolfo Salamanca'",PER,,,,
,train,724,,,Wrong,"[402, 411): 'Salamanca'",LOC,,,,,,
,train,724,,,Tag,"[1299, 1308): 'Salamanca'",LOC,,PER,,,,
14,train,724,"[1233, 1243): 'U.S.-bound'",MISC,Missing,,,,,,,,
13,train,725,"[134, 141): 'Richter'",MISC,Tag,"[134, 141): 'Richter'",PER,,,"""Richter scale""",,,
15,train,726,"[176, 192): 'Vale do Rio Doce'",LOC,None,"[176, 192): 'Vale do Rio Doce'",ORG,,,,,,
,train,726,,,Sentence,"[369, 372): 'Sen'",LOC,,,Sentence boundary after abbreviation; Annotation of [Sen LOC] before sentence boundary is also wrong.,,,
13,train,732,"[689, 702): 'Sudan Airways'",MISC,None,"[689, 702): 'Sudan Airways'",ORG,,,,,,
16,train,733,"[59, 81): 'Judith Crosson VENTURA'",PER,None,"[59, 73): 'Judith Crosson'",PER,,,,,,
15,train,734,"[45, 49): 'Kan.'",LOC,Sentence,"[45, 48): 'Kan'",LOC,"[45, 49): 'Kan.'",LOC,Sentence boundary between period and comma,,,
,train,734,,,Sentence,"[84, 94): 'JOHNSON CO'",ORG,"[84, 95): 'JOHNSON CO.'",ORG,Sentence boundary between period and comma,,,
14,train,736,"[134, 150): 'U.S. High Plains'",LOC,None,"[139, 150): 'High Plains'",LOC,,,,,,
13,train,736,"[83, 86): 'Mo.'",LOC,None,"[83, 85): 'Mo'",LOC,,,Ambiguous: Abbreviation in dateline,,,
17,train,738,"[585, 605): 'Shabwa Block No. S-1'",MISC,Sentence,"[585, 601): 'Shabwa Block No.'",MISC,"[585, 605): 'Shabwa Block No. S-1'",MISC,"Sentence boundary between ""No."" and ""S-1""",,,
18,train,739,"[585, 605): 'Shabwa Block No. S-1'",MISC,Sentence,"[602, 605): 'S-1'",MISC,"[585, 605): 'Shabwa Block No. S-1'",MISC,"Sentence boundary between ""No."" and ""S-1""",,,
16,train,753,"[60, 77): 'Wafa Amr RAMALLAH'",PER,None,"[60, 68): 'Wafa Amr'",PER,,,,,,
17,train,758,"[263, 267): 'Ark.'",LOC,Sentence,"[263, 266): 'Ark'",LOC,"[263, 267): 'Ark.'",LOC,Sentence boundary between period and comma,,,
12,train,770,"[926, 968): 'World Congress against Sexual Exploitation'",MISC,None,"[926, 980): 'World Congress against Sexual Exploitation of Children'",MISC,,,,,,
16,train,772,"[105, 113): 'IMERISIA'",LOC,None,"[105, 113): 'IMERISIA'",ORG,,,,,,
17,train,778,"[371, 382): 'Maryborough'",LOC,Tag,"[371, 382): 'Maryborough'",PER,,,,,,
17,train,778,"[63, 71): 'BRISBANE'",LOC,Tag,"[63, 71): 'BRISBANE'",ORG,,,,,,
14,train,780,"[627, 634): 'Son Sen'",PER,Tag,"[627, 634): 'Son Sen'",LOC,,,https://en.wikipedia.org/wiki/Son_Sen,,,
17,train,780,"[64, 77): 'ARANYAPRATHET'",LOC,Missing,,,,,,,,
15,train,790,"[810, 829): 'SOUTH CHINA MORNING'",ORG,None,"[810, 834): 'SOUTH CHINA MORNING POST'",ORG,,,,,,
12,train,794,"[41, 47): 'Iberia'",LOC,Tag,"[41, 47): 'Iberia'",ORG,,,Iberian peninsula,,,
12,train,798,"[1387, 1393): 'Oxford'",MISC,None,"[1387, 1393): 'Oxford'",ORG,,,Oxford University,,,
17,train,800,"[1103, 1115): 'Paul Affleck'",PER,Sentence,"[1103, 1107): 'Paul'",PER,"[1103, 1115): 'Paul Affleck'",PER,Sentence boundary between first and last name,,,
17,train,800,"[1103, 1115): 'Paul Affleck'",PER,Sentence,"[1108, 1115): 'Affleck'",PER,"[1103, 1115): 'Paul Affleck'",PER,Sentence boundary between first and last name,,,
17,train,800,"[478, 488): 'Mark Davis'",PER,Sentence,"[478, 482): 'Mark'",PER,"[478, 488): 'Mark Davis'",PER,Sentence boundary between first and last name,,,
17,train,800,"[478, 488): 'Mark Davis'",PER,Sentence,"[483, 488): 'Davis'",PER,"[478, 488): 'Mark Davis'",PER,Sentence boundary between first and last name,,,
17,train,800,"[552, 565): 'Retief Goosen'",PER,Sentence,"[552, 558): 'Retief'",PER,"[552, 565): 'Retief Goosen'",PER,Sentence boundary between first and last name,,,
17,train,800,"[552, 565): 'Retief Goosen'",PER,Sentence,"[559, 565): 'Goosen'",PER,"[552, 565): 'Retief Goosen'",PER,Sentence boundary between first and last name,,,
17,train,800,"[831, 842): 'Ian Woosnam'",PER,Sentence,"[831, 834): 'Ian'",PER,"[831, 842): 'Ian Woosnam'",PER,Sentence boundary between first and last name,,,
17,train,800,"[831, 842): 'Ian Woosnam'",PER,Sentence,"[835, 842): 'Woosnam'",PER,"[831, 842): 'Ian Woosnam'",PER,Sentence boundary between first and last name,,,
17,train,800,"[886, 899): 'Klas Eriksson'",PER,Sentence,"[886, 890): 'Klas'",PER,"[886, 899): 'Klas Eriksson'",PER,Sentence boundary between first and last name,,,
17,train,800,"[886, 899): 'Klas Eriksson'",PER,Sentence,"[891, 899): 'Eriksson'",PER,"[886, 899): 'Klas Eriksson'",PER,Sentence boundary between first and last name,,,
17,train,800,"[986, 1000): 'Andrew Coltart'",PER,Sentence,"[986, 992): 'Andrew'",PER,"[986, 1000): 'Andrew Coltart'",PER,Sentence boundary between first and last name,,,
17,train,800,"[986, 1000): 'Andrew Coltart'",PER,Sentence,"[993, 1000): 'Coltart'",PER,"[986, 1000): 'Andrew Coltart'",PER,Sentence boundary between first and last name,,,
15,train,801,"[50, 54): 'TOUR'",MISC,None,"[50, 69): 'TOUR OF NETHERLANDS'",MISC,,,,,,
17,train,803,"[786, 806): 'Lampros Vasilopoulos'",PER,Sentence,"[786, 793): 'Lampros'",PER,"[786, 806): 'Lampros Vasilopoulos'",PER,Sentence boundary between first and last name,,,
17,train,803,"[786, 806): 'Lampros Vasilopoulos'",PER,Sentence,"[794, 806): 'Vasilopoulos'",PER,"[786, 806): 'Lampros Vasilopoulos'",PER,Sentence boundary between first and last name,,,
,train,808,,,Span,"[20, 47): 'ENGLISH COUNTY CHAMPIONSHIP'",MISC,"[20, 27): 'ENGLISH'",MISC,The County Championship is an event held in England,,,
,train,808,,,Span,"[20, 47): 'ENGLISH COUNTY CHAMPIONSHIP'",MISC,"[28, 47): COUNTY CHAMPIONSHIP'",MISC,The County Championship is an event held in England,,,
16,train,808,"[187, 198): 'Kent London'",ORG,None,"[187, 191): 'Kent'",ORG,,,,,,
17,train,808,"[323, 339): 'Lancashire Leeds'",ORG,None,"[323, 333): 'Lancashire'",ORG,,,,,,
17,train,815,"[252, 256): 'Note'",ORG,None,,,,,,,,
,train,817,,,Wrong,"[234, 250): 'EASTERN DIVISION'",MISC,,,Divisions of leagues not considered entities,,,
,train,817,,,Wrong,"[374, 390): 'CENTRAL DIVISION'",MISC,,,Divisions of leagues not considered entities,,,
,train,817,,,Wrong,"[517, 533): 'WESTERN DIVISION'",MISC,,,Divisions of leagues not considered entities,,,
,train,817,,,Wrong,"[765, 781): 'EASTERN DIVISION'",MISC,,,Divisions of leagues not considered entities,,,
,train,817,,,Wrong,"[1045, 1061): 'WESTERN DIVISION'",MISC,,,Divisions of leagues not considered entities,,,
,train,817,,,Tag,"[674, 681): 'DETROIT'",LOC,"[674, 681): 'DETROIT'",ORG,Baseball team,,,
,train,817,,,Tag,"[695, 704): 'MILWAUKEE'",LOC,"[695, 704): 'MILWAUKEE'",ORG,Baseball team,,,
,train,817,,,Tag,"[717, 727): 'CALIFORNIA'",LOC,"[717, 727): 'CALIFORNIA'",ORG,Baseball team,,,
,train,817,,,Tag,"[741, 748): 'SEATTLE'",LOC,"[741, 748): 'SEATTLE'",ORG,Baseball team,,,
,train,817,,,Tag,"[1207, 1215): 'NEW YORK'",LOC,"[1207, 1215): 'NEW YORK'",ORG,Baseball team,,,
,train,817,,,Tag,"[1227, 1234): 'HOUSTON'",LOC,"[1227, 1234): 'HOUSTON'",ORG,Baseball team,,,
12,train,817,"[1249, 1265): 'COLORADO ATLANTA'",LOC,Tag,"[1249, 1257): 'COLORADO'",LOC,"[1249, 1257): 'COLORADO'",ORG,Baseball team,,,
,train,817,,,Tag,"[1269, 1279): 'PITTSBURGH'",LOC,"[1269, 1279): 'PITTSBURGH'",ORG,Baseball team,,,
,train,817,,,Tag,"[1295, 1303): 'MONTREAL'",LOC,"[1295, 1303): 'MONTREAL'",ORG,Baseball team,,,
,train,817,,,Tag,"[1315, 1323): 'ST LOUIS'",LOC,"[1315, 1323): 'ST LOUIS'",ORG,Baseball team,,,
13,train,819,"[153, 177): 'National League COLORADO'",MISC,None,"[153, 168): 'National League'",MISC,,,,,,
17,train,819,"[84, 105): 'Major League Baseball'",MISC,Sentence,"[84, 96): 'Major League'",MISC,"[84, 105): 'Major League Baseball'",MISC,"Sentence boundary between ""League"" and ""Baseball""",,,
17,train,820,"[1036, 1044): 'Flushing'",LOC,None,"[1036, 1052): 'Flushing Meadows'",LOC,,,,,,
14,train,821,"[690, 697): 'Atlanta'",ORG,Tag,"[690, 697): 'Atlanta'",LOC,,,Atlanta Braves,,,
13,train,831,"[294, 303): 'The Times'",PER,None,"[294, 303): 'The Times'",ORG,,,,,,
16,train,832,"[419, 427): 'EUROLIRA'",MISC,Tag,"[419, 427): 'EUROLIRA'",ORG,,,,,,
17,train,832,"[452, 461): 'EUROSWISS'",MISC,Tag,"[452, 461): 'EUROSWISS'",ORG,,,,,,
16,train,858,"[38, 44): 'Israel'",MISC,None,"[38, 44): 'Israel'",LOC,,,,,,
15,train,871,"[193, 204): 'MS-NBC News'",ORG,Tag,"[193, 204): 'MS-NBC News'",MISC,,,,,,
16,train,872,"[221, 228): 'CHICAGO'",LOC,Both,"[221, 239): 'CHICAGO AREA MILLS'",MISC,,,,,,
,train,872,,,Tag,"[382, 389): 'DECATUR'",ORG,"[382, 389): 'DECATUR'",LOC,,,,
,train,872,,,Both,"[395, 419): 'CLINTON AND CEDAR RAPIDS'",ORG,"[395, 402): 'CLINTON'",LOC,,,,
,train,872,,,Both,"[395, 419): 'CLINTON AND CEDAR RAPIDS'",ORG,"[407, 419): 'CEDAR RAPIDS'",LOC,,,,
17,train,874,"[59, 65): 'RENNES'",LOC,Tag,"[59, 65): 'RENNES'",ORG,,,,,,
14,train,883,"[52, 71): 'Martin Wolk SEATTLE'",LOC,None,"[52, 63): 'Martin Wolk'",PER,,,,,,
16,train,893,"[118, 130): 'Wyche Fowler'",PER,Span,"[124, 130): 'Fowler'",PER,,,,,,
14,train,902,"[3786, 3808): 'Civil War battlefields'",MISC,None,"[3786, 3795): 'Civil War'",MISC,,,,,,
15,train,918,"[11, 24): 'INTERVIEW-T&N'",LOC,Token,"[11, 24): 'INTERVIEW-T&N'",MISC,"[21, 24): 'T&N'",ORG,"Tokenizer treated ""INVERVIEW-T&N"" as a single token",,,
16,train,919,"[112, 119): 'Richter'",MISC,Tag,"[112, 119): 'Richter'",PER,,,,,,
13,train,920,"[953, 964): 'New Zealand'",MISC,None,"[953, 964): 'New Zealand'",LOC,,,,,,
13,train,924,"[161, 177): 'Tokyo-Mitsubishi'",ORG,None,"[161, 182): 'Tokyo-Mitsubishi Bank'",ORG,,,,,,
17,train,930,"[698, 707): 'CDU No. 3'",ORG,Sentence,"[698, 705): 'CDU No.'",ORG,"[698, 707): 'CDU No. 3'",ORG,"Sentence boundary between ""No."" and ""3""",,,
17,train,930,"[698, 707): 'CDU No. 3'",ORG,Sentence,"[706, 707): '3'",ORG,"[698, 707): 'CDU No. 3'",ORG,"Sentence boundary between ""No."" and ""3""",,,
12,train,933,"[267, 269): 'EL'",ORG,None,"[267, 275): 'EL MUNDO'",ORG,,,,,,
12,train,933,"[349, 355): 'DIARIO'",ORG,None,"[349, 358): 'DIARIO 16'",ORG,,,,,,
17,train,937,"[1626, 1652): 'Goldman, Sachs and Co. Inc'",ORG,Sentence,"[1626, 1648): 'Goldman, Sachs and Co.'",ORG,"[1626, 1652): 'Goldman, Sachs and Co. Inc'",ORG,"Sentence boundary between ""Co."" and ""Inc.""",,,
17,train,937,"[1626, 1652): 'Goldman, Sachs and Co. Inc'",ORG,Sentence,"[1649, 1652): 'Inc'",ORG,"[1626, 1652): 'Goldman, Sachs and Co. Inc'",ORG,"Sentence boundary between ""Co."" and ""Inc.""",,,
16,train,940,"[52, 57): 'STYLE'",LOC,None,,,,,,,,
17,train,944,"[1030, 1042): 'South Africa'",LOC,Sentence,"[1030, 1035): 'South'",LOC,"[1030, 1042): 'South Africa'",LOC,"Sentence boundary between ""South"" and ""Africa""",,,
17,train,944,"[1030, 1042): 'South Africa'",LOC,Sentence,"[1036, 1042): 'Africa'",LOC,"[1030, 1042): 'South Africa'",LOC,"Sentence boundary between ""South"" and ""Africa""",,,
17,train,944,"[415, 427): 'South Africa'",LOC,Sentence,"[415, 420): 'South'",LOC,"[415, 427): 'South Africa'",LOC,"Sentence boundary between ""South"" and ""Africa""",,,
17,train,944,"[415, 427): 'South Africa'",LOC,Sentence,"[421, 427): 'Africa'",LOC,"[415, 427): 'South Africa'",LOC,"Sentence boundary between ""South"" and ""Africa""",,7/13/20 16:24,
11,train,37,"[581, 583): 'A.'",PER,,,,,,,,,
11,train,43,"[2536, 2551): 'Vinko Marinovic'",ORG,,,,,,,,,
11,train,48,"[1454, 1469): 'Bohdan Ulihrach'",ORG,,,,,,,,,
11,train,50,"[218, 226): 'AMERICAN'",MISC,,,,,,,,,
11,train,52,"[4490, 4499): 'Milwaukee'",LOC,,,,,,,,,
11,train,59,"[186, 193): '1997-98'",MISC,,,,,,,,,
11,train,94,"[822, 843): 'Israeli-PLO self-rule'",MISC,,,,,,,,,
11,train,98,"[55, 79): 'Kieran Murray LAS CRUCES'",PER,,,,,,,,,
11,train,101,"[57, 76): 'Andrew Gray HAMBURG'",PER,,,,,,,,,
11,train,112,"[11, 16): 'India'",ORG,,,,,,,,,
11,train,112,"[80, 105): 'The Reserve bank of India'",ORG,,,,,,,,,
11,train,113,"[57, 60): 'RBI'",LOC,,,,,,,,,
11,train,124,"[279, 285): 'London'",MISC,,,,,,,,,
11,train,126,"[285, 296): 'Gjon Buzuku'",MISC,,,,,,,,,
11,train,130,"[166, 184): 'Belgian Grand Prix'",MISC,,,,,,,,,
11,train,144,"[216, 224): 'AMERICAN'",MISC,,,,,,,,,
11,train,144,"[1380, 1398): 'SAN DIEGO MONTREAL'",LOC,,,,,,,,,
11,train,144,"[780, 798): 'MINNESOTA NATIONAL'",LOC,,,,,,,,,
11,train,159,"[22, 39): 'MITCHELL UPSTAGES'",PER,,,,,,,,,
11,train,161,"[19, 24): 'JORGE'",ORG,,,,,,,,,
11,train,162,"[382, 388): 'Bremen'",LOC,,,,,,,,,
11,train,167,"[626, 629): 'WED'",ORG,,,,,,,,,
11,train,174,"[405, 412): 'Stentex'",LOC,,,,,,,,,
11,train,181,"[114, 118): 'Hutu'",MISC,,,,,,,,,
11,train,181,"[226, 230): 'Hutu'",MISC,,,,,,,,,
11,train,196,"[11, 16): 'Mass.'",LOC,,,,,,,,,
11,train,198,"[11, 20): 'WSC-India'",LOC,,,,,,,,,
11,train,199,"[47, 62): 'U.S.- Sri Lanka'",LOC,,,,,,,,,
11,train,208,"[516, 525): 'Glenview,'",LOC,,,,,,,,,
11,train,254,"[48, 53): 'LUNCH'",LOC,,,,,,,,,
11,train,258,"[657, 666): 'Spartak 1'",ORG,,,,,,,,,
11,train,262,"[700, 717): 'BALTIMORE TORONTO'",LOC,,,,,,,,,
11,train,262,"[781, 799): 'MINNESOTA NATIONAL'",LOC,,,,,,,,,
11,train,301,"[62, 84): 'Jeremy Lovell BRUSSELS'",PER,,,,,,,,,
11,train,315,"[585, 604): 'West McLaren F1 GTR'",MISC,,,,,,,,,
11,train,320,"[638, 642): 'Haga'",ORG,,,,,,,,,
