num_models,fold,doc_offset,model_span,model_ent_type,error_type,corpus_span,corpus_ent_type,correct_span,correct_ent_type,notes,time_started,time_stopped,time_elapsed
17,test,213,"[510, 530): 'Schalk van der Merwe'",PER,Sentence,"[525, 530): 'Merwe'",PER,"[510, 530): 'Schalk van der Merwe'",PER,Sentence boundary between first and last names,,,
17,test,213,"[696, 707): 'Dion Fourie'",PER,Sentence,"[696, 700): 'Dion'",PER,"[696, 707): 'Dion Fourie'",PER,Sentence boundary between first and last names,,,
17,test,213,"[696, 707): 'Dion Fourie'",PER,Sentence,"[701, 707): 'Fourie'",PER,"[696, 707): 'Dion Fourie'",PER,Sentence boundary between first and last names,,,
17,test,215,"[222, 230): 'Tasmania'",LOC,None,,ORG,,,,,,
16,test,215,"[310, 318): 'Victoria'",ORG,Tag,,LOC,,,Cricket team,,,
14,test,216,"[166, 174): 'Tasmania'",LOC,None,,ORG,,,,,,
16,test,216,"[179, 187): 'Victoria'",LOC,None,,ORG,,,,,,
14,test,216,"[20, 29): 'SHEFFIELD'",PER,None,"[20, 36): 'SHEFFIELD SHIELD'",MISC,,,,,,
17,test,218,"[865, 884): 'Ironi Rishon Lezion'",ORG,Span,"[865, 877): 'Ironi Rishon'",ORG,,,,,,
17,test,219,"[368, 381): 'Koo Jeon Woon'",PER,Sentence,"[368, 371): 'Koo'",PER,"[368, 381): 'Koo Jeon Woon'",PER,"Sentence boundary between ""Koo"" and ""Jeon Woon""",,,
17,test,219,"[368, 381): 'Koo Jeon Woon'",PER,Sentence,"[372, 381): 'Jeon Woon'",PER,"[368, 381): 'Koo Jeon Woon'",PER,"Sentence boundary between ""Koo"" and ""Jeon Woon""",,,
17,test,219,"[412, 424): 'Widodo Putra'",ORG,None,,PER,,,,,,
17,test,219,"[562, 565): 'UAE'",ORG,Tag,,LOC,,,,,,
16,test,219,"[580, 586): 'Kuwait'",ORG,Tag,,LOC,,,,,,
15,test,222,"[1171, 1173): 'NY'",LOC,None,,,,,,,,
14,test,222,"[1285, 1300): 'SAN JOSE OTTAWA'",LOC,None,,,,,,,,
17,test,222,"[92, 114): 'National Hockey League'",MISC,Sentence,"[92, 107): 'National Hockey'",ORG,"[76, 98): 'National Hockey League'",ORG,"Sentence boundary between ""Hockey"" and ""League""",,,
17,test,222,"[92, 114): 'National Hockey League'",MISC,Sentence,"[108, 114): 'League'",ORG,"[76, 98): 'National Hockey League'",ORG,"Sentence boundary between ""Hockey"" and ""League""",,,
17,test,223,"[231, 243): 'Philadelphia'",ORG,Tag,,LOC,,,,,,
17,test,223,"[246, 252): 'DALLAS'",ORG,Tag,,LOC,,,,,,
17,test,223,"[255, 263): 'St Louis'",ORG,Tag,,LOC,,,,,,
17,test,223,"[266, 274): 'COLORADO'",ORG,Tag,,LOC,,,,,,
17,test,223,"[277, 285): 'EDMONTON'",ORG,Tag,,LOC,,,,,,
17,test,223,"[288, 294): 'Ottawa'",ORG,Tag,,LOC,,,,,,
17,test,223,"[76, 98): 'National Hockey League'",MISC,Sentence,"[76, 91): 'National Hockey'",ORG,"[76, 98): 'National Hockey League'",ORG,"Sentence boundary between ""Hockey"" and ""League""",,,
17,test,223,"[76, 98): 'National Hockey League'",MISC,Sentence,"[92, 98): 'League'",ORG,"[76, 98): 'National Hockey League'",ORG,"Sentence boundary between ""Hockey"" and ""League""",,,
17,test,224,"[166, 188): 'National Hockey League'",MISC,None,,ORG,,,,,,
16,test,224,"[27, 34): 'CANUCKS'",PER,None,,ORG,,,,,,
17,test,229,"[703, 717): 'Sporting Gijon'",ORG,Span,"[703, 711): 'Sporting'",,,,,,,
17,test,230,"[1346, 1355): 'World Cup'",MISC,None,"[1341, 1355): '1966 World Cup'",MISC,,,,,6/19/20 15:18,
13,dev,12,"[735, 749): 'TEXAS NEW YORK'",LOC,None,"[735, 740): 'TEXAS'",,,,,6/15/20 13:40,,
,dev,12,,,Wrong,"[232, 248): 'EASTERN DIVISION'",MISC,,,Divisions of leagues not considered entities,,,
,dev,12,,,Wrong,"[380, 396): 'CENTRAL DIVISION'",MISC,,,Divisions of leagues not considered entities,,,
,dev,12,,,Wrong,"[519, 535): 'WESTERN DIVISION'",MISC,,,Divisions of leagues not considered entities,,,
,dev,12,,,Wrong,"[819, 835): 'EASTERN DIVISION",MISC,,,Divisions of leagues not considered entities,,,
,dev,12,,,Wrong,"[962, 978): 'CENTRAL DIVISION'",MISC,,,Divisions of leagues not considered entities,,,
,dev,12,,,Wrong,"[1095, 1111): 'WESTERN DIVISION'",MISC,,,Divisions of leagues not considered entities,,,
,dev,12,,,Tag,"[672, 679): 'DETROIT'",LOC,,ORG,Home team for a baseball game,,,
,dev,12,,,Tag,"[691, 698): 'TORONTO'",LOC,,ORG,Home team for a baseball game,,,
,dev,12,,,Tag,"[712, 721): 'MILWAUKEE'",LOC,,ORG,Home team for a baseball game,,,
,dev,12,,,Tag,"[735, 740): 'TEXAS'",LOC,,ORG,Home team for a baseball game,,,
,dev,12,,,Tag,"[753, 763): 'CALIFORNIA'",LOC,,ORG,Home team for a baseball game,,,
,dev,12,,,Tag,"[774, 781): 'OAKLAND'",LOC,,ORG,Home team for a baseball game,,,
,dev,12,,,Tag,"[795, 802): 'SEATTLE'",LOC,,ORG,Home team for a baseball game,,,
,dev,12,,,Tag,"[1247, 1254): 'CHICAGO'",LOC,,ORG,Home team for a baseball game,,,
,dev,12,,,Tag,"[1266, 1276): 'CINCINNATI'",LOC,,ORG,Home team for a baseball game,,,
,dev,12,,,Tag,"[1290, 1298): 'MONTREAL'",LOC,,ORG,Home team for a baseball game,,,
,dev,12,,,Tag,"[1314, 1326): 'PHILADELPHIA'",LOC,,ORG,Home team for a baseball game,,,
,dev,12,,,Tag,"[1338, 1348): 'PITTSBURGH'",LOC,,ORG,Home team for a baseball game,,,
,dev,12,,,Tag,"[1366, 1374): 'NEW YORK'",LOC,,ORG,Home team for a baseball game,,,
,dev,12,,,Tag,"[1387, 1395): 'ST LOUIS'",LOC,,ORG,Home team for a baseball game,,,
13,dev,38,"[2296, 2311): 'U.S. Labour Day'",LOC,None,"[2296, 2300): 'U.S.'",,,,,,,
13,dev,38,"[496, 501): 'Gilts'",ORG,None,,,,,,,,
13,dev,59,"[2024, 2029): 'Comex'",MISC,Missing,,,,ORG,New York's Comex market,,,
13,dev,61,"[4614, 4630): 'Nasdaq composite'",MISC,None,"[4614, 4620): 'Nasdaq'",,,,,,,
13,dev,62,"[55, 82): 'Glenn Somerville WASHINGTON'",PER,None,"[55, 71): 'Glenn Somerville'",,,,,,,
13,dev,76,"[2149, 2176): 'jeffrey.hodgson@reuters.com'",ORG,None,,,,,Email address not considered an entity,,,
13,dev,82,"[484, 501): 'Longely & Dahling'",ORG,None,"[476, 501): 'Bodman, Longely & Dahling'",,,,,,,
13,dev,89,"[597, 602): 'Azeri'",LOC,None,,MISC,,,,,,
13,dev,93,"[469, 476): 'JAKARTA'",ORG,None,"[469, 481): 'JAKARTA POST'",,,,,,,
13,dev,94,"[185, 193): 'YEAR-AGO'",ORG,None,,,,,,,,
13,dev,100,"[1045, 1049): 'Real'",PER,None,,ORG,,,,,,
13,dev,109,"[765, 785): 'pakistan Saeed Anwar'",PER,Missing,,,"[765, 773): 'pakistan'",ORG,Pakistani cricket team,,,
,dev,112,,,Tag,"[324, 329): 'Texas'",LOC,,ORG,Texas Rangers baseball team,,,
13,dev,112,"[900, 905): 'Texas'",ORG,Tag,,LOC,,,Baseball team,,,
,dev,112,,,Tag,"[1702, 1710): 'New York'",LOC,,ORG,Baseball team,,,
,dev,112,,,Wrong,"[2962, 2965): 'RBI'	",MISC,,,"Abbreviation for ""runs batted in"", which isn't a named entity",,,
,dev,112,,,Tag,"[2973, 2980): 'Chicago'",LOC,,MISC,"""�as all Chicago starters got�"" --> Adjective form of ORG entity (Chicago baseball team)",,,
,dev,112,,,Wrong,"[3804, 3807): 'ERA'",,,,"Abbreviation for ""earned run average"", which isn't a named entity",,,
,dev,112,,,Tag,"[3827, 3838): 'Kansas City'",LOC,,ORG,Baseball team,,,
13,dev,124,"[723, 744): 'Reynard Ford Cosworth'",PER,None,,ORG,,,,,,
13,dev,124,"[781, 794): 'Reynard Honda'",PER,None,,ORG,,,,,,
13,dev,138,"[19, 25): 'SWEDEN'",ORG,Tag,,LOC,,,Soccer team,,,
,dev,138,,,Tag,"[31, 37): 'LATVIA'",LOC,,ORG,Soccer team,,,
,dev,138,,,Tag,"[86, 92): 'Sweden'",LOC,,ORG,Soccer team,,,
,dev,138,,,Tag,"[98, 104): 'Latvia'",LOC,,ORG,Soccer team,,,
13,dev,143,"[972, 976): 'U.S.'",MISC,None,"[972, 997): 'U.S. Amateur Championship'",,,,,,,
13,dev,146,"[472, 493): 'South Korea Australia'",LOC,None,"[472, 483): 'South Korea'",,,,,,,
13,dev,146,"[33, 40): 'FED CUP'",MISC,None,"[28, 40): '1997 FED CUP'",,,,,,,
13,dev,181,"[137, 145): 'Chechens'",LOC,None,,MISC,,,,,,
13,dev,182,"[2173, 2177): 'Ruch'",PER,None,,ORG,,,,,,
13,dev,189,"[1800, 1809): 'NLD party'",ORG,None,"[1800, 1803): 'NLD'",,,,,,,
13,dev,211,"[11, 15): 'Nato'",PER,Missing,,,,ORG,,,,
13,test,9,"[774, 785): 'Efes Pilsen'",PER,None,,ORG,,,,,,
13,test,11,"[17, 25): 'ZIMBABWE'",LOC,None,"[17, 30): 'ZIMBABWE OPEN'",MISC,,,,,,
13,test,27,"[1196, 1204): 'CLINCHED'",ORG,None,,,,,,,,
,test,28,,,Wrong,"[82, 90): 'National'",,,,See two lines down,,,
,test,28,,,Wrong,"[91, 99): 'Football'",,,,See next line,,,
13,test,28,"[82, 106): 'National Football League'",MISC,Sentence,"[100, 106): 'League'",,,ORG,"Sentence boundary between ""Football"" and ""League""",,,
13,test,43,"[143, 163): 'AC Milan George Weah'",ORG,None,"[143, 151): 'AC Milan'",,,,,,,
13,test,44,"[260, 268): 'Mercedes'",ORG,None,,MISC,,,,,,
13,test,52,"[11, 16): 'CZECH'",PER,None,,MISC,,,,,,
13,test,54,"[11, 27): 'INTERVIEW-ZYWIEC'",LOC,Token,,,"[?, 27): 'ZYWIEC'",ORG,INTERVIEW-ZYWIEC�SEES NO BIG 97 NET RISE.,,,
13,test,59,"[137, 158): 'Irish Republican Army'",MISC,None,,ORG,,,,,,
13,test,68,"[404, 413): 'Vancouver'",ORG,None,,LOC,,,,,,
13,test,70,"[74, 77): 'ORE'",ORG,None,,,,,,,,
13,test,72,"[169, 175): 'Lula I'",ORG,None,,MISC,,,Grade of oil,,,
13,test,82,"[1178, 1184): 'Yakoma'",LOC,None,,MISC,,,,,,
13,test,95,"[201, 210): 'Greenspan'",ORG,None,,PER,,,,,,
13,test,107,"[1452, 1462): 'Sumitomo's'",ORG,None,"[1452, 1460): 'Sumitomo'",,,,,,,
13,test,115,"[70, 74): 'Wis.'",LOC,None,"[70, 73): 'Wis'",,,,,,,
13,test,116,"[311, 315): 'Oats'",ORG,None,,,,,,,,
13,test,116,"[345, 351): 'Barley'",ORG,None,,,,,,,,
13,test,134,"[62, 73): 'Lantau Peak'",LOC,None,,MISC,,,,,,
13,test,142,"[342, 348): 'Kesers'",MISC,None,,,,,"two families, the Kesers and Karabuluts, ",,,
13,test,157,"[122, 124): 'EU'",LOC,None,,ORG,,,,,,
13,test,175,"[154, 162): 'YEAR-AGO'",ORG,None,,,,,,,,
13,test,184,"[633, 645): 'U.S. Amateur'",MISC,Both,"[633, 637): 'U.S.'",LOC,,,United States Amateur Championship,,,
13,test,192,"[708, 715): 'Britain'",LOC,None,"[708, 717): 'Britain I'",ORG,,,,,,
13,test,192,"[850, 857): 'Austria'",LOC,None,"[850, 861): 'Austria III'",ORG,,,,,,
13,test,202,"[24, 31): 'BRITISH'",MISC,Missing,,,,,,,,
13,test,204,"[283, 290): 'Wallaby'",MISC,Tag,,ORG,,,"""a�Wallaby�jersey"" --> Team name as adjective",,,
13,test,209,"[39, 42): 'CUP'",MISC,None,,,,,,,,
13,test,213,"[26, 30): 'OPEN'",MISC,None,"[17, 30): 'ZIMBABWE OPEN'",,,,,,,
13,test,222,"[218, 225): 'EASTERN'",MISC,None,,,,,,,6/15/20 14:39,
12,dev,7,"[28, 35): 'ROBERTO'",PER,,,,,,,,,
12,dev,10,"[261, 265): 'Note'",ORG,,,,,,,,,
12,dev,12,"[1338, 1362): 'PITTSBURGH SAN FRANCISCO'",LOC,,,,,,,,,
12,dev,15,"[11, 23): 'NFL AMERICAN'",MISC,,,,,,,,,
12,dev,33,"[81, 86): 'NYMEX'",LOC,,,,,,,,,
12,dev,54,"[295, 299): 'GDRs'",MISC,,,,,,,,,
12,dev,59,"[26, 34): 'Moribund'",MISC,,,,,,,,,
12,dev,63,"[2748, 2762): 'Administration'",ORG,,,,,,,,,
12,dev,67,"[341, 354): 'Mediterranean'",LOC,,,,,,,,,
12,dev,112,"[2973, 2980): 'Chicago'",ORG,,,,,,,,,
12,dev,132,"[23, 37): 'TROFEJ BEOGRAD'",ORG,,,,,,,,,
12,dev,137,"[23, 31): 'BENETTON'",LOC,,,,,,,,,
12,dev,140,"[128, 145): 'European Under-21'",MISC,,,,,,,,,
12,dev,146,"[420, 439): 'Croatia Switzerland'",LOC,,,,,,,,,
12,dev,153,"[48, 67): 'WORLD CUP QUALIFIER'",MISC,,,,,,,,,
12,dev,155,"[667, 674): 'Chelsea'",PER,,,,,,,,,
12,dev,156,"[19, 25): 'FRANCE'",ORG,,,,,,,,,
12,dev,171,"[704, 711): 'Holland'",LOC,,,,,,,,,
12,dev,180,"[687, 708): 'Bosnian Serb republic'",MISC,,,,,,,,,
12,dev,181,"[1160, 1188): 'mainly-Moslem North Caucasus'",MISC,,,,,,,,,
12,dev,181,"[2860, 2867): 'Sheriat'",PER,,,,,,,,,
12,dev,182,"[1617, 1621): 'Ruch'",MISC,,,,,,,,,
12,dev,191,"[353, 362): 'Red Cross'",ORG,,,,,,,,,
12,dev,204,"[160, 177): 'Lilac Falls Motel'",ORG,,,,,,,,,
12,dev,206,"[1737, 1741): 'U.S.'",MISC,,,,,,,,,
12,dev,206,"[1894, 1904): 'Enterprise'",ORG,,,,,,,,,
12,dev,215,"[291, 304): 'Moslem Friday'",MISC,,,,,,,,,
12,test,0,"[19, 24): 'JAPAN'",PER,,,,,,,,,
12,test,0,"[29, 34): 'LUCKY'",LOC,,,,,,,,,
12,test,2,"[914, 919): 'Bitar'",ORG,,,,,,,,,
12,test,5,"[778, 784): 'Cairns'",LOC,,,,,,,,,
12,test,23,"[222, 229): 'EASTERN'",MISC,,,,,,,,,
12,test,25,"[1074, 1077): 'NFC'",MISC,,,,,,,,,
12,test,25,"[1595, 1598): 'NFL'",MISC,,,,,,,,,
12,test,27,"[1339, 1352): 'MIAMI ATLANTA'",LOC,,,,,,,,,
12,test,28,"[11, 23): 'NFL AMERICAN'",MISC,,,,,,,,,
12,test,38,"[699, 708): 'Barcelona'",LOC,,,,,,,,,
12,test,39,"[801, 817): 'Pedrag Mijatovic'",ORG,,,,,,,,,
12,test,60,"[2076, 2090): 'trans-Atlantic'",LOC,,,,,,,,,
12,test,67,"[60, 68): 'WINNIPEG'",MISC,,,,,,,,,
12,test,67,"[286, 293): 'MINIMUM'",ORG,,,,,,,,,
12,test,71,"[89, 107): 'WESTERN HEMISPHERE'",LOC,,,,,,,,,
12,test,72,"[296, 299): 'Fos'",ORG,,,,,,,,,
12,test,75,"[828, 836): 'Santa Fe'",LOC,,,,,,,,,
12,test,78,"[61, 84): 'Jonathan Wright NAIROBI'",PER,,,,,,,,,
12,test,82,"[61, 85): 'Raphael Kopessoua BANGUI'",PER,,,,,,,,,
12,test,97,"[42, 60): 'Camaras Arbitrales'",ORG,,,,,,,,,
12,test,103,"[193, 201): 'Ranyon ('",ORG,,,,,,,,,
12,test,114,"[11, 17): 'Iowa-S'",ORG,,,,,,,,,
12,test,117,"[1832, 1836): 'KCBT'",MISC,,,,,,,,,
12,test,128,"[388, 396): 'Nicholas'",PER,,,,,,,,,
12,test,137,"[341, 354): 'Arabian Light'",ORG,,,,,,,,,
12,test,155,"[1007, 1020): 'Belgian Franc'",MISC,,,,,,,,,
12,test,159,"[227, 229): 'EU'",MISC,,,,,,,,,
12,test,185,"[233, 251): 'Lillehammer Norway'",LOC,,,,,,,,,
12,test,214,"[1015, 1026): 'Armir Grima'",ORG,,,,,,,,,
12,test,220,"[1203, 1215): 'HOUSTON UTAH'",LOC,,,,,,,,,
12,test,221,"[335, 341): 'GOLDEN'",ORG,,,,,,,,,
11,dev,14,"[255, 259): 'U.S.'",MISC,,,,,,,,,
11,dev,29,"[11, 18): 'ROMANIA'",ORG,,,,,,,,,
11,dev,35,"[554, 576): 'Markham, Ontario-based'",MISC,,,,,,,,,
11,dev,54,"[267, 284): 'Global Depositary'",MISC,,,,,,,,,
11,dev,59,"[11, 24): 'Far East Gold'",LOC,,,,,,,,,
11,dev,63,"[910, 922): 'Northeastern'",LOC,,,,,,,,,
11,dev,76,"[1285, 1319): 'Chicago Purchasing Managers August'",MISC,,,,,,,,,
11,dev,101,"[11, 16): 'RUGBY'",MISC,,,,,,,,,
11,dev,108,"[543, 546): 'Aki'",ORG,,,,,,,,,
11,dev,116,"[44, 63): 'WORLD CUP QUALIFIER'",MISC,,,,,,,,,
11,dev,126,"[255, 265): 'Ellis Park'",ORG,,,,,,,,,
11,dev,128,"[60, 63): 'CUP'",ORG,,,,,,,,,
11,dev,148,"[769, 785): 'OAKLAND NEW YORK'",LOC,,,,,,,,,
11,dev,150,"[2463, 2470): 'Chicago'",ORG,,,,,,,,,
11,dev,168,"[45, 49): 'U-21'",MISC,,,,,,,,,
11,dev,172,"[90, 110): 'British Labour Party'",MISC,,,,,,,,,
11,dev,178,"[105, 115): 'Afrikaners'",MISC,,,,,,,,,
11,dev,178,"[217, 239): 'Northern Cape province'",LOC,,,,,,,,,
11,dev,189,"[59, 82): 'Deborah Charles RANGOON'",PER,,,,,,,,,
11,dev,189,"[3087, 3099): 'Leo) Nichols'",PER,,,,,,,,,
11,dev,191,"[1186, 1191): 'South'",MISC,,,,,,,,,
11,dev,196,"[1304, 1312): 'Northern'",LOC,,,,,,,,,
11,test,3,"[21, 33): 'SKIING-WORLD'",MISC,,,,,,,,,
11,test,5,"[213, 233): 'Pakistan Saeed Anwar'",LOC,,,,,,,,,
11,test,7,"[396, 405): 'Feyenoord'",PER,,,,,,,,,
11,test,7,"[490, 497): 'Udinese'",LOC,,,,,,,,,
11,test,20,"[247, 271): 'Melbourne Cricket Ground'",LOC,,,,,,,,,
11,test,25,"[1748, 1760): 'Philadelphia'",ORG,,,,,,,,,
11,test,26,"[1042, 1058): 'BOSTON CLEVELAND'",LOC,,,,,,,,,
11,test,26,"[1082, 1095): 'MIAMI PHOENIX'",ORG,,,,,,,,,
11,test,27,"[1318, 1328): 'HOUSTON NY'",LOC,,,,,,,,,
11,test,40,"[215, 236): 'Real Madrid-Barcelona'",ORG,,,,,,,,,
11,test,43,"[468, 477): 'Fair Play'",MISC,,,,,,,,,
11,test,44,"[11, 17): 'GUNMEN'",PER,,,,,,,,,
11,test,52,"[1062, 1071): 'Zieleniec'",ORG,,,,,,,,,
11,test,53,"[1020, 1031): 'Nazi German'",MISC,,,,,,,,,
11,test,54,"[3447, 3455): 'Heineken'",MISC,,,,,,,,,
11,test,61,"[79, 92): 'Mediterranean'",MISC,,,,,,,,,
11,test,61,"[1264, 1273): 'Rotterdam'",ORG,,,,,,,,,
11,test,72,"[78, 85): 'MIDEAST'",LOC,,,,,,,,,
11,test,72,"[247, 254): 'Augusta'",ORG,,,,,,,,,
11,test,82,"[1843, 1850): 'Yakomas'",ORG,,,,,,,,,
11,test,96,"[49, 78): 'Simona de Logu RIO DE JANEIRO'",PER,,,,,,,,,
11,test,104,"[2622, 2638): 'Yangon institute'",LOC,,,,,,,,,
11,test,109,"[485, 502): 'Slaughter Heifers'",ORG,,,,,,,,,
11,test,110,"[91, 94): 'Fed'",MISC,,,,,,,,,
11,test,110,"[126, 130): 'HOGS'",ORG,,,,,,,,,
11,test,110,"[107, 118): 'USDA CATTLE'",ORG,,,,,,,,,
11,test,122,"[522, 545): 'Glencoe Animal Hospital'",LOC,,,,,,,,,
11,test,127,"[1139, 1143): 'Duce'",PER,,,,,,,,,
11,test,135,"[301, 307): 'Labour'",MISC,,,,,,,,,
11,test,146,"[230, 242): 'Northeastern'",LOC,,,,,,,,,
11,test,163,"[411, 424): 'Conservatives'",MISC,,,,,,,,,
11,test,170,"[488, 509): 'Indonesia Budisuryana'",LOC,,,,,,,,,
11,test,170,"[525, 533): 'Malaysia'",ORG,,,,,,,,,
11,test,170,"[558, 573): 'Japan Tong Shun'",LOC,,,,,,,,,
11,test,188,"[11, 17): 'NORDIC'",LOC,,,,,,,,,
11,test,188,"[18, 30): 'SKIING-WORLD'",MISC,,,,,,,,,
11,test,198,"[51, 68): 'WORLD CUP WEEKEND'",MISC,,,,,,,,,
11,test,201,"[19, 27): 'NORTHERN'",LOC,,,,,,,,,
11,test,208,"[19, 25): 'VIEIRA'",ORG,,,,,,,,,
11,test,209,"[19, 27): 'SCOTTISH'",ORG,,,,,,,,,
11,test,220,"[92, 123): 'National Basketball Association'",ORG,,,,,,,,,
11,test,221,"[76, 107): 'National Basketball Association'",MISC,,,,,,,,,
11,test,222,"[1207, 1214): 'RANGERS'",ORG,,,,,,,,,
11,test,224,"[447, 454): 'Buffalo'",LOC,,,,,,,,,
10,dev,12,"[216, 224): 'AMERICAN'",MISC,None,"[216, 231): 'AMERICAN LEAGUE'",,,,,6/15/20 9:13,,
10,dev,12,"[1266, 1286): 'CINCINNATI SAN DIEGO'",LOC,None,,,,,,,,
10,dev,15,"[492, 504): 'Philadelphia'",LOC,None,,ORG,,,"Ambiguous: "" I would like to thank the�Eagles�organisation and the wonderful fans of�Philadelphia�for supporting me throughout my career, ""�Cunningham�said.",,,
10,dev,35,"[52, 62): 'FARMINGTON'",LOC,None,"[52, 68): 'FARMINGTON HILLS'",,,,,,,
10,dev,35,"[70, 75): 'Mich.'",LOC,None,"[70, 74): 'Mich'",,,,Ambiguous: Should the period be part of the span?,,,
10,dev,43,"[116, 136): 'N'Djamena University'",LOC,None,,ORG,,,,,,
10,dev,48,"[52, 72): 'Larisa Sayenko MINSK'",PER,None,,,,,,,,
10,dev,54,"[2086, 2092): 'Petofi'",PER,None,,ORG,,,,,,
10,dev,61,"[3878, 3888): 'Whitewater'",MISC,Tag,,LOC,,,"Adjective derived from a location: ""Whitewater scandal""",,,
10,dev,90,"[145, 151): 'Arctic'",LOC,None,,MISC,,,,,,
10,dev,93,"[1025, 1030): 'Timor'",LOC,Missing,,MISC,,,Indonesia's controversial Timor national car,,,
10,dev,104,"[53, 72): 'WORLD CUP QUALIFIER'",MISC,None,"[53, 62): 'WORLD CUP'",,,,,,,
10,dev,124,"[285, 292): 'Reynard'",ORG,None,"[285, 298): 'Reynard Honda'",,,,,,,
10,dev,124,"[412, 419): 'Reynard'",ORG,None,"[412, 433): 'Reynard Mercedes-Benz'",,,,,,,
10,dev,124,"[420, 433): 'Mercedes-Benz'",ORG,None,"[412, 433): 'Reynard Mercedes-Benz'",,,,,,,
10,dev,125,"[133, 141): 'CONCACAF'",MISC,None,,ORG,,,,,,
10,dev,125,"[183, 187): '1998'",MISC,Span,"[188, 197): 'World Cup'",MISC,"[183, 187): '1998 World Cup'",,,,,
10,dev,126,"[3225, 3238): 'Alama Ieremia'",ORG,None,,PER,,,,,,
10,dev,144,"[68, 89): 'Richard Finn NEW YORK'",PER,None,"[68, 80): 'Richard Finn'",,,,,,,
10,dev,146,"[246, 272): 'Netherlands Czech Republic'",LOC,None,"[246, 257): 'Netherlands'",,,,,,,
10,dev,148,"[1246, 1262): 'SCHEDULE ATLANTA'",ORG,None,"[1255, 1262): 'ATLANTA'",,,,,,6/15/20 9:29,
10,dev,150,"[1288, 1299): 'Tom) Seaver'",PER,,,,,,,,,
10,dev,150,"[2057, 2064): 'Atlanta'",LOC,,,,,,,,,
10,dev,150,"[1305, 1319): 'Jerry) Koosman'",PER,,,,,,,,,
10,dev,157,"[1056, 1070): 'Brazilian-born'",MISC,,,,,,,,,
10,dev,169,"[360, 366): 'Libran'",ORG,,,,,,,,,
10,dev,170,"[488, 494): 'Eugene'",PER,,,,,,,,,
10,dev,170,"[1363, 1373): 'Red Shirts'",ORG,,,,,,,,,
10,dev,206,"[428, 438): 'Enterprise'",ORG,,,,,,,,,
10,dev,206,"[1819, 1820): 'F'",MISC,,,,,,,,,
10,test,8,"[19, 24): 'LEEDS'",PER,None,,ORG,,,,6/15/20 12:36,,
10,test,9,"[706, 711): 'Split'",PER,None,,ORG,,,,,,
10,test,10,"[24, 30): 'LITTLE'",ORG,None,,PER,,,,,,
10,test,25,"[194, 197): 'AFC'",MISC,None,,,,,Conferences of leagues not considered entities,,,
,test,26,,,Wrong,"[94, 102): 'National'",,,,See next line,,,
10,test,26,"[94, 125): 'National Basketball Association'",ORG,Sentence,"[103, 125): 'Basketball Association'",,,,,,,
10,test,26,"[217, 224): 'EASTERN'",MISC,None,,,,,,,,
10,test,27,"[1356, 1377): 'NEW ORLEANS SAN DIEGO'",LOC,None,"[1356, 1367): 'NEW ORLEANS'",,,,,,,
10,test,27,"[1488, 1511): 'SAN FRANCISCO MINNESOTA'",LOC,None,"[1488, 1501): 'SAN FRANCISCO'	",,,,,,,
10,test,27,"[1329, 1335): 'GIANTS'",ORG,None,"[1326, 1335): 'NY GIANTS'",,,,,,,
10,test,27,"[86, 110): 'National Football League'",MISC,None,,ORG,,,,,,
10,test,33,"[151, 159): 'Starbuck'",ORG,Missing,,,,PER,,,,
10,test,39,"[836, 849): 'Raul Gonzalez'",ORG,None,,PER,,,,,,
10,test,53,"[738, 742): 'U.S.'",ORG,None,"[738, 767): 'U.S. Senate Banking Committee'",,,,,,,
10,test,53,"[2184, 2201): 'Radical Democrats'",MISC,None,,ORG,,,Political party,,,
10,test,54,"[3224, 3241): 'Zywiec Full Light'",ORG,None,"[3224, 3230): 'Zywiec'",,,,,,,
,test,72,,,,,,"[?, ?): MIDEAST",LOC,,,,
10,test,72,"[96, 109): 'Thai Resource'",ORG,None,,MISC,,,,,,
10,test,75,"[2465, 2474): 'Homestake'",MISC,None,,ORG,,,,,,
10,test,103,"[201, 220): 'Rangoon) University'",LOC,None,"[193, 220): 'Ranyon (Rangoon) University'",,,,,,,
10,test,107,"[941, 945): 'U.S.'",LOC,None,"[941, 954): 'U.S. Treasury'",ORG,,,,,,
10,test,107,"[965, 972): 'Robert)'",PER,None,"[965, 971): 'Robert'",,,,,,,
10,test,112,"[1049, 1054): 'Islam'",LOC,None,,MISC,,,,,,
10,test,113,"[71, 75): 'Mana'",LOC,None,,,,,,,,
10,test,113,"[99, 102): 'USG'",LOC,None,,,,,,,,
10,test,114,"[272, 279): 'Heifers'",ORG,None,,,,,,,6/15/20 12:51,
10,test,116,"[714, 718): 'Oats'",ORG,,,,,,,,,
10,test,137,"[313, 324): 'Bonny Light'",ORG,,,,,,,,,
10,test,149,"[2650, 2653): 'Net'",MISC,,,,,,,,,
10,test,152,"[1580, 1587): 'Padania'",LOC,,,,,,,,,
10,test,163,"[1352, 1377): 'Pro-European Conservative'",MISC,,,,,,,,,
10,test,168,"[1040, 1046): 'Fraser'",LOC,,,,,,,,,
10,test,170,"[311, 320): 'Indonesia'",ORG,,,,,,,,,
10,test,176,"[491, 500): 'Bre-X and'",ORG,,,,,,,,,
10,test,179,"[11, 16): 'Japan'",ORG,,,,,,,,,
10,test,192,"[11, 26): 'BOBSLEIGH-WORLD'",PER,,,,,,,,,
