num_models,fold,doc_offset,model_span,model_ent_type,error_type,corpus_span,corpus_ent_type,correct_span,correct_ent_type,notes,time_started,time_stopped,time_elapsed
10,test,7,"[490, 497): 'Udinese'",MISC,,,,,,,,,
10,test,8,"[19, 24): 'LEEDS'",PER,,,,,,,,,
10,test,10,"[24, 30): 'LITTLE'",ORG,,,,,,,,,
10,test,19,"[38, 48): 'AUSTRALIAN'",MISC,,,,,,,,,
10,test,21,"[713, 725): 'Indra Wijaya'",PER,,,,,,,,,
10,test,27,"[1406, 1422): 'TAMPA BAY DALLAS'",LOC,,,,,,,,,
10,test,33,"[151, 159): 'Starbuck'",ORG,,,,,,,,,
10,test,39,"[773, 784): 'Davor Suker'",ORG,,,,,,,,,
10,test,54,"[11, 27): 'INTERVIEW-ZYWIEC'",ORG,,,,,,,,,
10,test,61,"[1149, 1153): 'U.S.'",LOC,,,,,,,,,
10,test,63,"[19, 39): 'office-Conservatives'",ORG,,,,,,,,,
10,test,68,"[404, 413): 'Vancouver'",ORG,,,,,,,,,
10,test,75,"[1970, 1982): 'Albuquerque,'",LOC,,,,,,,,,
10,test,97,"[238, 242): 'Dent'",ORG,,,,,,,,,
10,test,101,"[89, 117): 'East Timorese Roman Catholic'",MISC,,,,,,,,,
10,test,101,"[39, 50): 'Nobel award'",MISC,,,,,,,,,
10,test,103,"[193, 201): 'Ranyon ('",ORG,,,,,,,,,
10,test,104,"[57, 78): 'Vithoon Amorn RANGOON'",LOC,,,,,,,,,
10,test,105,"[1787, 1792): 'ASEAN'",MISC,,,,,,,,,
10,test,107,"[941, 945): 'U.S.'",LOC,,,,,,,,,
10,test,109,"[485, 494): 'Slaughter'",ORG,,,,,,,,,
10,test,110,"[91, 94): 'Fed'",MISC,,,,,,,,,
10,test,110,"[107, 118): 'USDA CATTLE'",ORG,,,,,,,,,
10,test,110,"[606, 610): 'NASS'",MISC,,,,,,,,,
10,test,116,"[714, 718): 'Oats'",ORG,,,,,,,,,
10,test,117,"[2034, 2038): 'East'",LOC,,,,,,,,,
10,test,128,"[388, 396): 'Nicholas'",PER,,,,,,,,,
10,test,146,"[62, 73): 'LOS ANGELES'",LOC,,,,,,,,,
10,test,152,"[1035, 1041): 'League'",ORG,,,,,,,,,
10,test,158,"[69, 101): 'Muenchener Rueckversicherungs AG'",ORG,,,,,,,,,
10,test,167,"[11, 13): 'NZ'",ORG,,,,,,,,,
10,test,185,"[233, 251): 'Lillehammer Norway'",LOC,,,,,,,,,
10,test,190,"[875, 878): 'USA'",LOC,,,,,,,,,
10,test,201,"[19, 27): 'NORTHERN'",LOC,,,,,,,,,
10,test,220,"[950, 956): 'GOLDEN'",ORG,,,,,,,,,
10,test,220,"[1203, 1215): 'HOUSTON UTAH'",LOC,,,,,,,,,
10,test,222,"[1285, 1300): 'SAN JOSE OTTAWA'",LOC,,,,,,,,,
10,test,222,"[424, 432): 'ATLANTIC'",MISC,,,,,,,,,
10,test,224,"[27, 34): 'CANUCKS'",PER,,,,,,,,,
9,dev,7,"[28, 35): 'ROBERTO'",PER,,,,,,,,,
9,dev,7,"[19, 25): 'PANAMA'",PER,,,,,,,,,
9,dev,12,"[819, 826): 'EASTERN'",ORG,,,,,,,,,
9,dev,12,"[232, 239): 'EASTERN'",MISC,,,,,,,,,
9,dev,15,"[11, 23): 'NFL AMERICAN'",ORG,,,,,,,,,
9,dev,26,"[174, 192): 'Australia M. Waugh'",PER,,,,,,,,,
9,dev,29,"[11, 18): 'ROMANIA'",ORG,,,,,,,,,
9,dev,33,"[11, 16): 'NYMEX'",LOC,,,,,,,,,
9,dev,34,"[50, 62): 'Chicago NAPM'",ORG,,,,,,,,,
9,dev,39,"[340, 360): 'World Boxing Council'",MISC,,,,,,,,,
9,dev,39,"[362, 365): 'WBC'",MISC,,,,,,,,,
9,dev,47,"[106, 122): 'Aerodrom Beograd'",ORG,,,,,,,,,
9,dev,54,"[267, 284): 'Global Depositary'",MISC,,,,,,,,,
9,dev,63,"[897, 905): 'Northern'",LOC,,,,,,,,,
9,dev,65,"[1430, 1456): 'KeyCorp and Banc One Corp.'",ORG,,,,,,,,,
9,dev,65,"[2558, 2568): 'Boatmen's.'",ORG,,,,,,,,,
9,dev,67,"[341, 354): 'Mediterranean'",LOC,,,,,,,,,
9,dev,76,"[1285, 1319): 'Chicago Purchasing Managers August'",MISC,,,,,,,,,
9,dev,76,"[2149, 2176): 'jeffrey.hodgson@reuters.com'",ORG,,,,,,,,,
9,dev,124,"[130, 139): 'Vancouver'",MISC,,,,,,,,,
9,dev,144,"[1800, 1808): 'Lindsay)'",PER,,,,,,,,,
9,dev,146,"[33, 40): 'FED CUP'",MISC,,,,,,,,,
9,dev,146,"[443, 468): 'Slovak Republic Argentina'",LOC,,,,,,,,,
9,dev,148,"[212, 220): 'AMERICAN'",MISC,,,,,,,,,
9,dev,148,"[975, 982): 'CENTRAL'",MISC,,,,,,,,,
9,dev,148,"[1333, 1355): 'CINCINNATI LOS ANGELES'",LOC,,,,,,,,,
9,dev,168,"[45, 49): 'U-21'",MISC,,,,,,,,,
9,dev,170,"[2488, 2495): 'Italian'",MISC,,,,,,,,,
9,dev,170,"[2496, 2506): 'Grand Prix'",MISC,,,,,,,,,
9,dev,170,"[1255, 1274): 'Trades Disputes Act'",ORG,,,,,,,,,
9,dev,187,"[448, 459): 'Strike Hard'",ORG,,,,,,,,,
9,dev,189,"[59, 82): 'Deborah Charles RANGOON'",PER,,,,,,,,,
9,dev,203,"[901, 913): 'Interstate 5'",MISC,,,,,,,,,
9,test,0,"[29, 34): 'LUCKY'",LOC,,,,,,,,,
9,test,6,"[88, 95): 'English'",MISC,,,,,,,,,
9,test,10,"[333, 345): 'Queenslander'",PER,,,,,,,,,
9,test,15,"[748, 767): 'Australia M. Taylor'",LOC,,,,,,,,,
9,test,18,"[20, 29): 'SHEFFIELD'",LOC,,,,,,,,,
9,test,26,"[1082, 1095): 'MIAMI PHOENIX'",ORG,,,,,,,,,
9,test,27,"[712, 719): 'EASTERN'",ORG,,,,,,,,,
9,test,27,"[889, 900): 'Y-GREEN BAY'",ORG,,,,,,,,,
9,test,27,"[1318, 1328): 'HOUSTON NY'",LOC,,,,,,,,,
9,test,29,"[25, 38): 'FOOTBALL-OHIO'",ORG,,,,,,,,,
9,test,44,"[260, 268): 'Mercedes'",ORG,,,,,,,,,
9,test,47,"[19, 24): 'EYLES'",ORG,,,,,,,,,
9,test,49,"[11, 17): 'GUNMEN'",PER,,,,,,,,,
9,test,49,"[31, 39): 'S.AFRICA'",LOC,,,,,,,,,
9,test,51,"[25, 34): 'AFTERNOON'",ORG,,,,,,,,,
9,test,53,"[2184, 2201): 'Radical Democrats'",MISC,,,,,,,,,
9,test,56,"[81, 107): 'UK Department of Transport'",ORG,,,,,,,,,
9,test,60,"[980, 994): 'trans-Atlantic'",LOC,,,,,,,,,
9,test,61,"[1264, 1273): 'Rotterdam'",ORG,,,,,,,,,
9,test,68,"[48, 51): 'CWB'",ORG,,,,,,,,,
9,test,72,"[217, 224): 'Spetses'",ORG,,,,,,,,,
9,test,75,"[2561, 2568): 'Newmont'",MISC,,,,,,,,,
9,test,79,"[219, 227): 'Daniella'",PER,,,,,,,,,
9,test,82,"[1900, 1904): 'Baya'",LOC,,,,,,,,,
9,test,87,"[927, 935): 'Catholic'",MISC,,,,,,,,,
9,test,107,"[965, 972): 'Robert)'",PER,,,,,,,,,
9,test,114,"[448, 456): 'Holstein'",MISC,,,,,,,,,
9,test,114,"[524, 533): 'Holsteins'",MISC,,,,,,,,,
9,test,118,"[127, 155): 'St. Louis Merchants Exchange'",ORG,,,,,,,,,
9,test,127,"[1139, 1143): 'Duce'",PER,,,,,,,,,
9,test,143,"[474, 483): 'Slaughter'",MISC,,,,,,,,,
9,test,146,"[230, 242): 'Northeastern'",LOC,,,,,,,,,
9,test,149,"[60, 77): 'Elif Kaban GENEVA'",PER,,,,,,,,,
9,test,166,"[28, 32): 'Nats'",ORG,,,,,,,,,
9,test,170,"[525, 533): 'Malaysia'",ORG,,,,,,,,,
9,test,176,"[43, 49): 'Busang'",ORG,,,,,,,,,
9,test,183,"[132, 149): 'World Cup Super G'",MISC,,,,,,,,,
9,test,190,"[35, 42): 'USA III'",LOC,,,,,,,,,
9,test,208,"[19, 25): 'VIEIRA'",ORG,,,,,,,,,
9,test,213,"[17, 25): 'ZIMBABWE'",LOC,,,,,,,,,
9,test,220,"[622, 629): 'WESTERN'",ORG,,,,,,,,,
9,test,222,"[651, 658): 'WESTERN'",MISC,,,,,,,,,
9,test,225,"[34, 41): 'RIBALTA'",LOC,,,,,,,,,
8,dev,12,"[712, 731): 'MILWAUKEE CLEVELAND'",LOC,,,,,,,,,
8,dev,15,"[492, 504): 'Philadelphia'",LOC,,,,,,,,,
8,dev,16,"[175, 190): 'Brown Deer Park'",LOC,,,,,,,,,
8,dev,18,"[19, 24): 'SILVA'",ORG,,,,,,,,,
8,dev,26,"[32, 52): 'SRI LANKA SCOREBOARD'",LOC,,,,,,,,,
8,dev,33,"[11, 16): 'NYMEX'",ORG,,,,,,,,,
8,dev,34,"[50, 57): 'Chicago'",ORG,,,,,,,,,
8,dev,38,"[150, 155): 'Bunds'",MISC,,,,,,,,,
8,dev,44,"[28, 42): 'Lebed Chechnya'",PER,,,,,,,,,
8,dev,54,"[42, 63): 'Emese Bartha BUDAPEST'",PER,,,,,,,,,
8,dev,54,"[129, 141): 'Cofinec S.A.'",LOC,,,,,,,,,
8,dev,59,"[59, 80): 'Mishi Saran HONG KONG'",LOC,,,,,,,,,
8,dev,63,"[897, 905): 'Northern'",MISC,,,,,,,,,
8,dev,82,"[462, 474): 'Detroit L.O.'",LOC,,,,,,,,,
8,dev,82,"[511, 515): 'F.A.'",LOC,,,,,,,,,
8,dev,84,"[11, 24): 'World Markets'",MISC,,,,,,,,,
8,dev,84,"[371, 375): 'DATA'",MISC,,,,,,,,,
8,dev,91,"[374, 377): 'AXE'",ORG,,,,,,,,,
8,dev,101,"[11, 16): 'RUGBY'",MISC,,,,,,,,,
8,dev,102,"[19, 25): 'ISRAEL'",ORG,,,,,,,,,
8,dev,112,"[2484, 2491): 'Seattle'",LOC,,,,,,,,,
8,dev,116,"[44, 63): 'WORLD CUP QUALIFIER'",MISC,,,,,,,,,
8,dev,117,"[41, 48): 'IRELAND'",ORG,,,,,,,,,
8,dev,128,"[60, 63): 'CUP'",ORG,,,,,,,,,
8,dev,129,"[19, 29): 'MAURITANIA'",ORG,,,,,,,,,
8,dev,138,"[19, 25): 'SWEDEN'",ORG,,,,,,,,,
8,dev,144,"[59, 66): 'FED CUP'",MISC,,,,,,,,,
8,dev,148,"[1266, 1281): 'CHICAGO HOUSTON'",ORG,,,,,,,,,
8,dev,153,"[69, 88): 'Steve Pagani VIENNA'",PER,,,,,,,,,
8,dev,180,"[778, 789): 'Bosnian war'",MISC,,,,,,,,,
8,dev,182,"[394, 401): 'Zygmunt'",PER,,,,,,,,,
8,dev,188,"[81, 91): 'Philippine'",MISC,,,,,,,,,
8,dev,189,"[3191, 3197): 'Insein'",ORG,,,,,,,,,
8,dev,199,"[203, 211): 'Shul'ala'",MISC,,,,,,,,,
8,dev,206,"[1883, 1889): 'Vinson'",ORG,,,,,,,,,
8,test,0,"[19, 24): 'JAPAN'",PER,,,,,,,,,
8,test,0,"[207, 214): 'Group C'",MISC,,,,,,,,,
8,test,5,"[213, 233): 'Pakistan Saeed Anwar'",LOC,,,,,,,,,
8,test,9,"[294, 304): 'Ulker Spor'",PER,,,,,,,,,
8,test,19,"[20, 24): 'LARA'",LOC,,,,,,,,,
8,test,23,"[1189, 1204): 'DALLAS ST LOUIS'",LOC,,,,,,,,,
8,test,26,"[1186, 1192): 'GOLDEN'",LOC,,,,,,,,,
8,test,26,"[1042, 1058): 'BOSTON CLEVELAND'",LOC,,,,,,,,,
8,test,27,"[1339, 1352): 'MIAMI ATLANTA'",ORG,,,,,,,,,
8,test,27,"[237, 244): 'EASTERN'",ORG,,,,,,,,,
8,test,44,"[28, 38): 'MANCHESTER'",ORG,,,,,,,,,
8,test,45,"[1238, 1242): 'Rome'",ORG,,,,,,,,,
8,test,48,"[19, 27): 'MAHINDRA'",LOC,,,,,,,,,
8,test,54,"[653, 683): 'Zaklady Piwowarskie w Zywcu SA'",LOC,,,,,,,,,
8,test,61,"[79, 92): 'Mediterranean'",MISC,,,,,,,,,
8,test,61,"[79, 92): 'Mediterranean'",LOC,,,,,,,,,
8,test,67,"[60, 68): 'WINNIPEG'",MISC,,,,,,,,,
8,test,67,"[751, 754): 'Hog'",MISC,,,,,,,,,
8,test,72,"[96, 109): 'Thai Resource'",ORG,,,,,,,,,
8,test,73,"[11, 14): 'NYC'",LOC,,,,,,,,,
8,test,75,"[1348, 1356): 'Santa Fe'",LOC,,,,,,,,,
8,test,87,"[50, 54): 'Pope'",LOC,,,,,,,,,
8,test,97,"[42, 60): 'Camaras Arbitrales'",ORG,,,,,,,,,
8,test,101,"[1930, 1934): 'Pope'",MISC,,,,,,,,,
8,test,101,"[1259, 1267): 'Belo and'",PER,,,,,,,,,
8,test,102,"[282, 295): 'Wenchang city'",LOC,,,,,,,,,
8,test,104,"[609, 629): 'University of Yangon'",LOC,,,,,,,,,
8,test,109,"[193, 201): 'Feedlots'",ORG,,,,,,,,,
8,test,113,"[71, 75): 'Mana'",LOC,,,,,,,,,
8,test,117,"[1477, 1481): 'AECO'",LOC,,,,,,,,,
8,test,118,"[127, 155): 'St. Louis Merchants Exchange'",MISC,,,,,,,,,
8,test,118,"[552, 560): 'McGregor'",LOC,,,,,,,,,
8,test,119,"[258, 267): 'St. Louis'",ORG,,,,,,,,,
8,test,123,"[183, 187): 'Fri-'",MISC,,,,,,,,,
8,test,143,"[492, 502): 'Pen Select'",MISC,,,,,,,,,
8,test,152,"[1487, 1495): 'Po River'",LOC,,,,,,,,,
8,test,155,"[1007, 1020): 'Belgian Franc'",MISC,,,,,,,,,
8,test,162,"[71, 84): 'Tambang Timah'",ORG,,,,,,,,,
8,test,162,"[254, 260): 'Global'",MISC,,,,,,,,,
8,test,166,"[83, 94): 'New Zealand'",ORG,,,,,,,,,
8,test,179,"[11, 20): 'Japan NTT'",ORG,,,,,,,,,
8,test,179,"[11, 16): 'Japan'",ORG,,,,,,,,,
8,test,194,"[21, 33): 'SKIING-WORLD'",MISC,,,,,,,,,
8,test,196,"[28, 38): 'GRAND PRIX'",MISC,,,,,,,,,
8,test,204,"[283, 290): 'Wallaby'",MISC,,,,,,,,,
8,test,210,"[656, 667): 'Bolton F.A.'",ORG,,,,,,,,,
8,test,217,"[19, 24): 'SOUTH'",LOC,,,,,,,,,
8,test,221,"[76, 107): 'National Basketball Association'",MISC,,,,,,,,,
8,test,221,"[76, 107): 'National Basketball Association'",ORG,,,,,,,,,
8,test,222,"[1207, 1214): 'RANGERS'",ORG,,,,,,,,,
7,dev,6,"[47, 65): 'VOLGOGRAD VIOLENCE'",LOC,,,,,,,,,
7,dev,12,"[962, 969): 'CENTRAL'",MISC,,,,,,,,,
7,dev,12,"[691, 708): 'TORONTO MINNESOTA'",LOC,,,,,,,,,
7,dev,15,"[11, 23): 'NFL AMERICAN'",MISC,,,,,,,,,
7,dev,17,"[395, 411): 'Jesper Parnevik.'",PER,,,,,,,,,
7,dev,22,"[213, 231): 'Solidarity Meeting'",ORG,,,,,,,,,
7,dev,34,"[350, 357): 'Chicago'",MISC,,,,,,,,,
7,dev,35,"[554, 562): 'Markham,'",MISC,,,,,,,,,
7,dev,35,"[554, 576): 'Markham, Ontario-based'",MISC,,,,,,,,,
7,dev,38,"[487, 495): 'BRITAIN-'",ORG,,,,,,,,,
7,dev,38,"[1910, 1918): 'Japanese'",ORG,,,,,,,,,
7,dev,54,"[1149, 1156): 'Cofinec'",MISC,,,,,,,,,
7,dev,59,"[26, 34): 'Moribund'",MISC,,,,,,,,,
7,dev,62,"[11, 16): 'Brisk'",ORG,,,,,,,,,
7,dev,63,"[49, 73): 'Maggie McNeil WASHINGTON'",PER,,,,,,,,,
7,dev,65,"[566, 579): 'Mercantile or'",ORG,,,,,,,,,
7,dev,65,"[1013, 1022): 'Roosevelt'",LOC,,,,,,,,,
7,dev,66,"[1163, 1169): 'Pan Am'",MISC,,,,,,,,,
7,dev,68,"[644, 648): 'Dole'",ORG,,,,,,,,,
7,dev,68,"[1177, 1211): 'Commission on Presidential Debates'",MISC,,,,,,,,,
7,dev,71,"[457, 470): 'pro-Socialist'",MISC,,,,,,,,,
7,dev,81,"[1229, 1236): 'al-Aqsa'",PER,,,,,,,,,
7,dev,81,"[1272, 1279): 'al-Aqsa'",ORG,,,,,,,,,
7,dev,82,"[503, 515): 'Detroit F.A.'",LOC,,,,,,,,,
7,dev,82,"[470, 474): 'L.O.'",LOC,,,,,,,,,
7,dev,83,"[55, 82): 'Glenn Somerville WASHINGTON'",PER,,,,,,,,,
7,dev,84,"[11, 34): 'World Markets Overnight'",MISC,,,,,,,,,
7,dev,90,"[145, 151): 'Arctic'",LOC,,,,,,,,,
7,dev,104,"[53, 72): 'WORLD CUP QUALIFIER'",MISC,,,,,,,,,
7,dev,106,"[19, 27): 'SLOVAKIA'",PER,,,,,,,,,
7,dev,107,"[11, 18): 'CRICKET'",LOC,,,,,,,,,
7,dev,123,"[937, 949): 'Headingley ('",LOC,,,,,,,,,
7,dev,126,"[66, 93): 'Andy Colquhoun JOHANNESBURG'",PER,,,,,,,,,
7,dev,128,"[19, 29): 'MAURITANIA'",ORG,,,,,,,,,
7,dev,130,"[782, 791): 'Spartak ('",ORG,,,,,,,,,
7,dev,133,"[11, 27): 'BASKETBALLSOCCER'",PER,,,,,,,,,
7,dev,134,"[19, 26): 'ROMANIA'",ORG,,,,,,,,,
7,dev,135,"[31, 39): 'PORTUGAL'",ORG,,,,,,,,,
7,dev,140,"[43, 51): 'UNDER-21'",MISC,,,,,,,,,
7,dev,146,"[294, 305): 'Japan Spain'",LOC,,,,,,,,,
7,dev,147,"[185, 192): 'Joe-Max'",PER,,,,,,,,,
7,dev,148,"[709, 726): 'TORONTO MINNESOTA'",LOC,,,,,,,,,
7,dev,150,"[1288, 1299): 'Tom) Seaver'",PER,,,,,,,,,
7,dev,150,"[2057, 2064): 'Atlanta'",LOC,,,,,,,,,
7,dev,151,"[49, 70): 'Richard Finn NEW YORK'",PER,,,,,,,,,
7,dev,170,"[1776, 1778): 'On'",MISC,,,,,,,,,
7,dev,170,"[1914, 1922): 'Ice Cold'",MISC,,,,,,,,,
7,dev,170,"[1926, 1930): 'Alex'",PER,,,,,,,,,
7,dev,170,"[1201, 1210): 'Transvaal'",MISC,,,,,,,,,
7,dev,170,"[1756, 1767): 'Viva Zapata'",PER,,,,,,,,,
7,dev,172,"[347, 353): 'Labour'",MISC,,,,,,,,,
7,dev,189,"[2616, 2622): 'Prison'",LOC,,,,,,,,,
7,dev,192,"[1355, 1368): 'pro-democracy'",MISC,,,,,,,,,
7,dev,206,"[1894, 1904): 'Enterprise'",ORG,,,,,,,,,
7,test,5,"[778, 784): 'Cairns'",LOC,,,,,,,,,
7,test,7,"[349, 358): 'Wednesday'",PER,,,,,,,,,
7,test,7,"[490, 497): 'Udinese'",LOC,,,,,,,,,
7,test,7,"[771, 778): 'Engllsh'",ORG,,,,,,,,,
7,test,10,"[57, 77): 'Robert Kitson LONDON'",PER,,,,,,,,,
7,test,14,"[56, 79): 'Robert Galvin MELBOURNE'",PER,,,,,,,,,
7,test,23,"[1165, 1185): 'CHICAGO PHILADELPHIA'",LOC,,,,,,,,,
7,test,23,"[1120, 1127): 'RANGERS'",ORG,,,,,,,,,
7,test,25,"[11, 23): 'NFL AMERICAN'",ORG,,,,,,,,,
7,test,25,"[1595, 1598): 'NFL'",MISC,,,,,,,,,
7,test,26,"[236, 244): 'ATLANTIC'",ORG,,,,,,,,,
7,test,27,"[1406, 1411): 'TAMPA'",LOC,,,,,,,,,
7,test,27,"[1356, 1377): 'NEW ORLEANS SAN DIEGO'",LOC,,,,,,,,,
7,test,27,"[208, 216): 'AMERICAN'",PER,,,,,,,,,
7,test,27,"[1339, 1352): 'MIAMI ATLANTA'",LOC,,,,,,,,,
7,test,29,"[65, 73): 'LOMBARDI'",ORG,,,,,,,,,
7,test,38,"[898, 914): 'Deportivo Coruna'",PER,,,,,,,,,
7,test,42,"[51, 56): 'WORLD'",MISC,,,,,,,,,
7,test,42,"[39, 46): 'ARMANDO'",ORG,,,,,,,,,
7,test,44,"[28, 38): 'MANCHESTER'",MISC,,,,,,,,,
7,test,45,"[237, 244): 'Vicenza'",PER,,,,,,,,,
7,test,48,"[19, 27): 'MAHINDRA'",PER,,,,,,,,,
7,test,52,"[11, 16): 'CZECH'",PER,,,,,,,,,
7,test,57,"[234, 251): 'Global Depository'",MISC,,,,,,,,,
7,test,60,"[922, 924): 'BA'",MISC,,,,,,,,,
7,test,60,"[546, 560): 'trans-Atlantic'",LOC,,,,,,,,,
7,test,62,"[312, 319): 'England'",MISC,,,,,,,,,
7,test,71,"[89, 96): 'WESTERN'",LOC,,,,,,,,,
7,test,71,"[109, 115): 'Danila'",ORG,,,,,,,,,
7,test,72,"[296, 299): 'Fos'",ORG,,,,,,,,,
7,test,72,"[87, 90): 'RED'",LOC,,,,,,,,,
7,test,75,"[53, 79): 'Brendan Intindola NEW YORK'",PER,,,,,,,,,
7,test,81,"[49, 58): 'U.N. post'",LOC,,,,,,,,,
7,test,81,"[49, 53): 'U.N.'",LOC,,,,,,,,,
7,test,82,"[1178, 1184): 'Yakoma'",LOC,,,,,,,,,
7,test,87,"[927, 942): 'Catholic Church'",MISC,,,,,,,,,
7,test,95,"[821, 829): 'Treasury'",MISC,,,,,,,,,
7,test,97,"[262, 269): 'Sorghum'",ORG,,,,,,,,,
7,test,98,"[853, 865): 'Sonora state'",LOC,,,,,,,,,
7,test,104,"[57, 70): 'Vithoon Amorn'",LOC,,,,,,,,,
7,test,108,"[1439, 1443): 'Lahd'",ORG,,,,,,,,,
7,test,109,"[424, 433): 'Slaughter'",ORG,,,,,,,,,
7,test,128,"[11, 23): 'German Santa'",MISC,,,,,,,,,
7,test,137,"[313, 324): 'Bonny Light'",ORG,,,,,,,,,
7,test,137,"[341, 354): 'Arabian Light'",ORG,,,,,,,,,
7,test,139,"[781, 785): 'A.M.'",MISC,,,,,,,,,
7,test,139,"[491, 495): 'A.M.'",MISC,,,,,,,,,
7,test,143,"[535, 538): 'Pen'",MISC,,,,,,,,,
7,test,149,"[2650, 2653): 'Net'",MISC,,,,,,,,,
7,test,152,"[1487, 1495): 'Po River'",MISC,,,,,,,,,
7,test,157,"[225, 228): 'DKV'",MISC,,,,,,,,,
7,test,170,"[488, 509): 'Indonesia Budisuryana'",LOC,,,,,,,,,
7,test,176,"[57, 75): 'K.T. Arasu JAKARTA'",PER,,,,,,,,,
7,test,176,"[491, 500): 'Bre-X and'",ORG,,,,,,,,,
7,test,181,"[330, 338): 'Olympics'",MISC,,,,,,,,,
7,test,182,"[11, 17): 'ALPINE'",PER,,,,,,,,,
7,test,184,"[32, 40): 'JCPENNEY'",MISC,,,,,,,,,
7,test,189,"[18, 32): 'SKIING-GOETCHL'",ORG,,,,,,,,,
7,test,190,"[875, 880): 'USA I'",LOC,,,,,,,,,
7,test,195,"[11, 14): 'SKI'",ORG,,,,,,,,,
7,test,198,"[377, 385): 'Whistler'",LOC,,,,,,,,,
7,test,198,"[900, 911): 'super-giant'",MISC,,,,,,,,,
7,test,209,"[19, 27): 'SCOTTISH'",ORG,,,,,,,,,
7,test,209,"[39, 42): 'CUP'",MISC,,,,,,,,,
7,test,213,"[26, 30): 'OPEN'",MISC,,,,,,,,,
7,test,215,"[20, 30): 'JONES HITS'",PER,,,,,,,,,
7,test,218,"[19, 26): 'ISRAELI'",ORG,,,,,,,,,
7,test,220,"[1117, 1135): 'WASHINGTON DETROIT'",LOC,,,,,,,,,
7,test,220,"[232, 249): 'ATLANTIC DIVISION'",MISC,,,,,,,,,
7,test,221,"[335, 341): 'GOLDEN'",ORG,,,,,,,,,
7,test,222,"[262, 271): 'GF GA PTS'",ORG,,,,,,,,,
7,test,222,"[1204, 1206): 'NY'",ORG,,,,,,,,,
7,test,225,"[34, 41): 'RIBALTA'",ORG,,,,,,,,,
7,test,225,"[45, 60): 'IBF HEAVYWEIGHT'",ORG,,,,,,,,,
6,dev,12,"[1266, 1286): 'CINCINNATI SAN DIEGO'",ORG,,,,,,,,,
6,dev,12,"[1247, 1262): 'CHICAGO FLORIDA'",LOC,,,,,,,,,
6,dev,14,"[1823, 1828): 'Texan'",PER,,,,,,,,,
6,dev,19,"[76, 96): 'Adrian Warner BERLIN'",PER,,,,,,,,,
6,dev,22,"[826, 830): 'IAAF'",MISC,,,,,,,,,
6,dev,24,"[27, 34): 'LENTINI'",MISC,,,,,,,,,
6,dev,33,"[81, 86): 'NYMEX'",LOC,,,,,,,,,
6,dev,35,"[1984, 2009): 'Johnson Controls and Lear'",ORG,,,,,,,,,
6,dev,35,"[52, 62): 'FARMINGTON'",LOC,,,,,,,,,
6,dev,38,"[582, 597): 'U.S. Treasuries'",LOC,,,,,,,,,
6,dev,40,"[208, 218): 'Birmingham'",LOC,,,,,,,,,
6,dev,54,"[2174, 2180): 'Petofi'",PER,,,,,,,,,
6,dev,61,"[4614, 4630): 'Nasdaq composite'",MISC,,,,,,,,,
6,dev,63,"[910, 922): 'Northeastern'",LOC,,,,,,,,,
6,dev,64,"[2002, 2021): 'Chicago archdiocese'",LOC,,,,,,,,,
6,dev,66,"[1163, 1169): 'Pan Am'",ORG,,,,,,,,,
6,dev,69,"[277, 284): 'Titanic'",LOC,,,,,,,,,
6,dev,77,"[243, 246): 'Avg'",MISC,,,,,,,,,
6,dev,82,"[833, 852): 'J.J. KENNY K-SHEETS'",ORG,,,,,,,,,
6,dev,89,"[597, 602): 'Azeri'",LOC,,,,,,,,,
6,dev,95,"[184, 192): 'YEAR-AGO'",LOC,,,,,,,,,
6,dev,114,"[11, 15): 'GOLF'",PER,,,,,,,,,
6,dev,114,"[179, 186): 'British'",LOC,,,,,,,,,
6,dev,124,"[130, 147): 'Vancouver IndyCar'",MISC,,,,,,,,,
6,dev,125,"[133, 141): 'CONCACAF'",MISC,,,,,,,,,
6,dev,125,"[183, 187): '1998'",MISC,,,,,,,,,
6,dev,127,"[42, 52): 'ALL BLACKS'",LOC,,,,,,,,,
6,dev,132,"[23, 29): 'TROFEJ'",ORG,,,,,,,,,
6,dev,137,"[11, 21): 'BASKETBALL'",PER,,,,,,,,,
6,dev,138,"[41, 58): 'EUROPEAN UNDER-21'",MISC,,,,,,,,,
6,dev,143,"[17, 25): 'PARNEVIK'",ORG,,,,,,,,,
6,dev,144,"[76, 89): 'Finn NEW YORK'",LOC,,,,,,,,,
6,dev,148,"[709, 726): 'TORONTO MINNESOTA'",ORG,,,,,,,,,
6,dev,148,"[730, 749): 'MILWAUKEE CLEVELAND'",LOC,,,,,,,,,
6,dev,148,"[789, 808): 'CALIFORNIA NATIONAL'",LOC,,,,,,,,,
6,dev,150,"[164, 167): 'RBI'",PER,,,,,,,,,
6,dev,153,"[330, 337): 'Belarus'",ORG,,,,,,,,,
6,dev,155,"[2128, 2138): 'Cuauhtemoc'",PER,,,,,,,,,
6,dev,155,"[744, 750): 'France'",ORG,,,,,,,,,
6,dev,166,"[50, 59): 'WORLD CUP'",MISC,,,,,,,,,
6,dev,168,"[45, 49): 'U-21'",LOC,,,,,,,,,
6,dev,168,"[19, 26): 'ROMANIA'",ORG,,,,,,,,,
6,dev,169,"[1088, 1097): 'Iron Lady'",MISC,,,,,,,,,
6,dev,169,"[272, 288): 'Sunday Telegraph'",ORG,,,,,,,,,
