num_models,fold,doc_offset,model_span,model_ent_type,error_type,corpus_span,corpus_ent_type,correct_span,correct_ent_type,notes,time_started,time_stopped,time_elapsed
7,train,50,"[753, 770): 'KANSAS CITY TEXAS'",LOC,,,,,,,,,
7,train,50,"[1272, 1290): 'ATLANTA PITTSBURGH'",LOC,,,,,,,,,
7,train,56,"[19, 31): 'SHARPSHOOTER'",PER,,,,,,,,,
7,train,59,"[186, 193): '1997-98'",MISC,,,,,,,,,
7,train,69,"[1319, 1329): 'Kwai brand'",MISC,,,,,,,,,
7,train,70,"[306, 315): 'Soufriere'",LOC,,,,,,,,,
7,train,71,"[11, 17): 'Tennis'",PER,,,,,,,,,
7,train,119,"[826, 831): 'Vivit'",PER,,,,,,,,,
7,train,126,"[285, 296): 'Gjon Buzuku'",MISC,,,,,,,,,
7,train,128,"[130, 140): 'Tom Cruise'",MISC,,,,,,,,,
7,train,144,"[780, 798): 'MINNESOTA NATIONAL'",LOC,,,,,,,,,
7,train,144,"[1380, 1398): 'SAN DIEGO MONTREAL'",LOC,,,,,,,,,
7,train,144,"[1309, 1327): 'HOUSTON PITTSBURGH'",LOC,,,,,,,,,
7,train,146,"[21, 29): 'SORRENTO'",ORG,,,,,,,,,
7,train,155,"[72, 94): 'Adrian Warner BRUSSELS'",PER,,,,,,,,,
7,train,159,"[74, 96): 'Adrian Warner BRUSSELS'",PER,,,,,,,,,
7,train,162,"[382, 388): 'Bremen'",LOC,,,,,,,,,
7,train,167,"[405, 408): 'MON'",ORG,,,,,,,,,
7,train,167,"[469, 472): 'TUE'",ORG,,,,,,,,,
7,train,206,"[743, 750): 'Erbakan'",PER,,,,,,,,,
7,train,232,"[449, 450): ')'",ORG,,,,,,,,,
7,train,235,"[469, 474): 'Promo'",ORG,,,,,,,,,
7,train,237,"[11, 24): 'Ford China JV'",ORG,,,,,,,,,
7,train,248,"[994, 1001): 'England'",MISC,,,,,,,,,
7,train,249,"[11, 18): 'CRICKET'",LOC,,,,,,,,,
7,train,253,"[1345, 1357): 'Add Division'",ORG,,,,,,,,,
7,train,262,"[676, 696): 'CLEVELAND CALIFORNIA'",LOC,,,,,,,,,
7,train,295,"[640, 648): 'Congress'",MISC,,,,,,,,,
7,train,307,"[1514, 1531): 'Java technologies'",MISC,,,,,,,,,
7,train,314,"[511, 529): 'Camerlengo Overall'",PER,,,,,,,,,
7,train,315,"[120, 131): 'Pokka 1,000'",MISC,,,,,,,,,
7,train,323,"[63, 71): 'FLOURISH'",LOC,,,,,,,,,
7,train,324,"[38, 42): 'INTO'",LOC,,,,,,,,,
7,train,328,"[11, 18): 'CRICKET'",LOC,,,,,,,,,
7,train,344,"[11, 16): 'RUGBY'",MISC,,,,,,,,,
7,train,351,"[334, 356): 'American League BOSTON'",MISC,,,,,,,,,
7,train,355,"[175, 187): 'Supercoppa ('",MISC,,,,,,,,,
7,train,355,"[44, 51): 'ITALIAN'",MISC,,,,,,,,,
7,train,360,"[48, 72): 'EUROPEAN TOUR. STUTTGART'",MISC,,,,,,,,,
7,train,374,"[577, 581): 'F.W.'",PER,,,,,,,,,
7,train,383,"[750, 754): '12th'",MISC,,,,,,,,,
7,train,397,"[83, 96): 'BATKIVSHCHYNA'",LOC,,,,,,,,,
7,train,405,"[58, 63): 'LEEDS'",PER,,,,,,,,,
7,train,417,"[19, 29): 'SEYCHELLES'",PER,,,,,,,,,
7,train,438,"[736, 755): 'CALIFORNIA NEW YORK'",ORG,,,,,,,,,
7,train,450,"[1153, 1159): 'Dayton'",MISC,,,,,,,,,
7,train,453,"[112, 119): 'Zastava'",LOC,,,,,,,,,
7,train,472,"[1562, 1571): 'One-month'",MISC,,,,,,,,,
7,train,487,"[11, 14): 'NWE'",ORG,,,,,,,,,
7,train,487,"[1262, 1265): 'IPE'",ORG,,,,,,,,,
7,train,492,"[585, 605): 'Goldman, Sachs & Co.'",ORG,,,,,,,,,
7,train,500,"[11, 16): 'ATRIA'",LOC,,,,,,,,,
7,train,501,"[102, 132): 'Belgian Formula One Grand Prix'",MISC,,,,,,,,,
7,train,521,"[35, 45): 'MANCHESTER'",ORG,,,,,,,,,
7,train,525,"[53, 59): 'ESSEX.'",LOC,,,,,,,,,
7,train,543,"[19, 28): 'NEUCHATEL'",LOC,,,,,,,,,
7,train,546,"[28, 36): 'BUDAPEST'",ORG,,,,,,,,,
7,train,571,"[62, 71): 'SAO PAULO'",ORG,,,,,,,,,
7,train,579,"[409, 435): 'Italian Gualtiero Fulcheri'",MISC,,,,,,,,,
7,train,601,"[1812, 1823): 'Bedi Bunder'",LOC,,,,,,,,,
7,train,610,"[193, 214): 'DTB-Bund-Future March'",MISC,,,,,,,,,
7,train,614,"[215, 219): 'Shrs'",MISC,,,,,,,,,
7,train,617,"[378, 390): 'CDU/ CSU SPD'",ORG,,,,,,,,,
7,train,636,"[22, 30): 'ROVERETO'",MISC,,,,,,,,,
7,train,663,"[1286, 1302): 'MONTREAL ATLANTA'",ORG,,,,,,,,,
7,train,663,"[1330, 1346): 'NEW YORK CHICAGO'",LOC,,,,,,,,,
7,train,667,"[27, 36): 'HAT-TRICK'",ORG,,,,,,,,,
7,train,679,"[763, 770): 'Schalke'",ORG,,,,,,,,,
7,train,691,"[1152, 1168): 'Nordegg prospect'",MISC,,,,,,,,,
7,train,698,"[1171, 1177): 'Apache'",MISC,,,,,,,,,
7,train,698,"[3068, 3074): 'E.F. ('",PER,,,,,,,,,
7,train,713,"[2362, 2370): 'Belgians'",MISC,,,,,,,,,
7,train,715,"[933, 937): 'U.S.'",ORG,,,,,,,,,
7,train,719,"[407, 415): 'Nagyatad'",MISC,,,,,,,,,
7,train,734,"[512, 516): 'A.G.'",ORG,,,,,,,,,
7,train,741,"[154, 163): 'AEX INDEX'",LOC,,,,,,,,,
7,train,747,"[778, 780): 'M.'",PER,,,,,,,,,
7,train,782,"[105, 111): 'Wataru'",PER,,,,,,,,,
7,train,794,"[41, 47): 'Iberia'",LOC,,,,,,,,,
7,train,798,"[677, 679): 'EU'",MISC,,,,,,,,,
7,train,798,"[2421, 2433): 'British beef'",MISC,,,,,,,,,
7,train,808,"[229, 231): 'A.'",PER,,,,,,,,,
7,train,812,"[11, 21): 'BASKETBALL'",ORG,,,,,,,,,
7,train,817,"[741, 757): 'SEATTLE NATIONAL'",ORG,,,,,,,,,
7,train,817,"[89, 101): 'Major League'",MISC,,,,,,,,,
7,train,866,"[59, 82): 'Jackie Frank WASHINGTON'",PER,,,,,,,,,
7,train,871,"[11, 14): 'Key'",PER,,,,,,,,,
7,train,872,"[391, 402): 'IL/ CLINTON'",LOC,,,,,,,,,
7,train,931,"[314, 338): 'Loxley Publications Plc.'",ORG,,,,,,,,,
7,train,935,"[422, 429): 'British'",MISC,,,,,,,,,
7,train,935,"[430, 436): 'Jewish'",MISC,,,,,,,,,
7,train,943,"[25, 46): 'SAN MARINO GRAND PRIX'",LOC,,,,,,,,,
6,train,6,"[556, 566): 'BAYERISCHE'",ORG,,,,,,,,,
6,train,37,"[11, 18): 'CRICKET'",LOC,,,,,,,,,
6,train,46,"[40, 56): 'DAVIS CUP FUTURE'",MISC,,,,,,,,,
6,train,50,"[234, 241): 'EASTERN'",MISC,,,,,,,,,
6,train,52,"[21, 26): 'GREER'",ORG,,,,,,,,,
6,train,52,"[4490, 4499): 'Milwaukee'",LOC,,,,,,,,,
6,train,56,"[45, 50): 'SWISS'",LOC,,,,,,,,,
6,train,62,"[390, 392): 'EC'",MISC,,,,,,,,,
6,train,78,"[77, 87): 'rottweiler'",MISC,,,,,,,,,
6,train,92,"[274, 284): 'Cheung Siu'",PER,,,,,,,,,
6,train,95,"[268, 278): 'Boeing 707'",MISC,,,,,,,,,
6,train,124,"[1130, 1138): 'New York'",MISC,,,,,,,,,
6,train,125,"[64, 80): 'Rostislav Khotin'",LOC,,,,,,,,,
6,train,126,"[47, 54): 'Vatican'",ORG,,,,,,,,,
6,train,126,"[11, 17): 'Oldest'",MISC,,,,,,,,,
6,train,135,"[48, 60): 'WARWICKSHIRE'",PER,,,,,,,,,
6,train,136,"[11, 18): 'CRICKET'",LOC,,,,,,,,,
6,train,144,"[510, 532): 'WESTERN DIVISION TEXAS'",MISC,,,,,,,,,
6,train,144,"[720, 736): 'NEW YORK TORONTO'",LOC,,,,,,,,,
6,train,144,"[1289, 1305): 'ATLANTA ST LOUIS'",LOC,,,,,,,,,
6,train,144,"[1352, 1376): 'LOS ANGELES PHILADELPHIA'",LOC,,,,,,,,,
6,train,145,"[151, 173): 'American League BOSTON'",MISC,,,,,,,,,
6,train,161,"[56, 61): 'WORLD'",MISC,,,,,,,,,
6,train,169,"[50, 61): 'trip-Canada'",LOC,,,,,,,,,
6,train,172,"[72, 77): 'Omaha'",MISC,,,,,,,,,
6,train,174,"[530, 535): 'Tiber'",LOC,,,,,,,,,
6,train,174,"[720, 727): 'Samsung'",LOC,,,,,,,,,
6,train,174,"[108, 111): 'RED'",LOC,,,,,,,,,
6,train,174,"[112, 115): 'SEA'",ORG,,,,,,,,,
6,train,210,"[795, 816): 'Empire State building'",LOC,,,,,,,,,
6,train,210,"[60, 79): 'Martin Wolk SEATTLE'",PER,,,,,,,,,
6,train,214,"[11, 16): 'State'",ORG,,,,,,,,,
6,train,216,"[205, 238): 'Securities Products Business unit'",ORG,,,,,,,,,
6,train,229,"[146, 154): 'YEAR-AGO'",LOC,,,,,,,,,
6,train,232,"[261, 270): 'Ltd Books'",ORG,,,,,,,,,
6,train,247,"[11, 16): 'RUGBY'",MISC,,,,,,,,,
6,train,253,"[1062, 1076): 'Division three'",ORG,,,,,,,,,
6,train,262,"[721, 736): 'CHICAGO OAKLAND'",LOC,,,,,,,,,
6,train,263,"[147, 169): 'American League BOSTON'",MISC,,,,,,,,,
6,train,282,"[116, 122): 'Kamuzu'",PER,,,,,,,,,
6,train,296,"[11, 20): 'Hurricane'",PER,,,,,,,,,
6,train,307,"[438, 446): 'Calif ..'",LOC,,,,,,,,,
6,train,308,"[11, 15): 'GOLF'",PER,,,,,,,,,
6,train,315,"[1256, 1268): 'Championship'",MISC,,,,,,,,,
6,train,315,"[45, 56): 'POKKA 1,000'",MISC,,,,,,,,,
6,train,317,"[109, 116): 'Belgian'",MISC,,,,,,,,,
6,train,317,"[117, 127): 'Grand Prix'",MISC,,,,,,,,,
6,train,324,"[43, 56): 'ENGLAND SQUAD'",LOC,,,,,,,,,
6,train,338,"[185, 195): 'Division B'",ORG,,,,,,,,,
6,train,347,"[147, 169): 'American League BOSTON'",MISC,,,,,,,,,
6,train,348,"[1320, 1338): 'SAN DIEGO MONTREAL'",LOC,,,,,,,,,
6,train,348,"[1370, 1386): 'FLORIDA ST LOUIS'",LOC,,,,,,,,,
6,train,349,"[763, 770): 'Seattle'",ORG,,,,,,,,,
6,train,349,"[591, 598): 'Mariner'",MISC,,,,,,,,,
6,train,370,"[11, 16): 'RUGBY'",ORG,,,,,,,,,
6,train,375,"[1332, 1338): 'Dayton'",MISC,,,,,,,,,
6,train,394,"[666, 680): 'Salang highway'",LOC,,,,,,,,,
6,train,414,"[11, 16): 'RUGBY'",MISC,,,,,,,,,
6,train,425,"[61, 90): 'Brian Homewood RIO DE JANEIRO'",PER,,,,,,,,,
6,train,438,"[674, 696): 'BALTIMORE MINNESOTA AT'",ORG,,,,,,,,,
6,train,439,"[84, 113): 'San Francisco Giants All-Star'",ORG,,,,,,,,,
6,train,439,"[502, 511): 'Baltimore'",LOC,,,,,,,,,
6,train,441,"[50, 58): 'SUPERCUP'",LOC,,,,,,,,,
6,train,444,"[974, 976): 'M.'",PER,,,,,,,,,
6,train,444,"[1017, 1019): 'H.'",PER,,,,,,,,,
6,train,448,"[86, 91): 'Wash.'",LOC,,,,,,,,,
6,train,451,"[61, 86): 'Alastair Macdonald MOSCOW'",PER,,,,,,,,,
6,train,455,"[868, 887): 'Bulgarian Black Sea'",MISC,,,,,,,,,
6,train,456,"[480, 485): 'Naina'",ORG,,,,,,,,,
6,train,470,"[87, 92): 'Brent'",LOC,,,,,,,,,
6,train,483,"[2210, 2221): 'White House'",LOC,,,,,,,,,
6,train,484,"[349, 352): 'Rep'",MISC,,,,,,,,,
6,train,484,"[4128, 4134): 'Senate'",MISC,,,,,,,,,
6,train,484,"[1109, 1126): 'John Hinckley Jr.'",PER,,,,,,,,,
6,train,503,"[178, 186): 'YEAR-AGO'",ORG,,,,,,,,,
6,train,517,"[11, 15): 'GOLF'",PER,,,,,,,,,
6,train,528,"[19, 33): 'EDBERG EXTENDS'",PER,,,,,,,,,
6,train,542,"[228, 235): 'Finland'",MISC,,,,,,,,,
6,train,546,"[11, 18): 'COFINEC'",PER,,,,,,,,,
6,train,547,"[39, 48): 'CZECH PSE'",MISC,,,,,,,,,
6,train,567,"[53, 62): 'SAO PAULO'",LOC,,,,,,,,,
6,train,582,"[1017, 1038): 'MINNESOTA Minneapolis'",LOC,,,,,,,,,
6,train,587,"[1221, 1245): 'House of Representatives'",LOC,,,,,,,,,
6,train,587,"[641, 644): 'ABC'",LOC,,,,,,,,,
6,train,599,"[96, 128): 'State (central) Bank of Pakistan'",ORG,,,,,,,,,
6,train,618,"[166, 179): 'Sudan Airways'",MISC,,,,,,,,,
6,train,624,"[121, 126): 'SBPUs'",MISC,,,,,,,,,
6,train,630,"[577, 581): 'Sheu'",PER,,,,,,,,,
6,train,646,"[47, 68): 'ENGLAND SQUAD. LONDON'",LOC,,,,,,,,,
6,train,648,"[43, 50): 'OLYMPIC'",LOC,,,,,,,,,
6,train,663,"[1369, 1390): 'ST LOUIS PHILADELPHIA'",LOC,,,,,,,,,
6,train,663,"[709, 728): 'BALTIMORE MINNESOTA'",LOC,,,,,,,,,
6,train,663,"[1286, 1302): 'MONTREAL ATLANTA'",LOC,,,,,,,,,
6,train,665,"[19, 29): 'GRAF WORKS'",PER,,,,,,,,,
6,train,669,"[30, 47): 'SPANISH SUPER CUP'",MISC,,,,,,,,,
6,train,670,"[33, 50): 'SPANISH SUPER CUP'",MISC,,,,,,,,,
6,train,692,"[159, 178): 'U.S. District Court'",LOC,,,,,,,,,
6,train,697,"[296, 314): 'Ecuadorian Oriente'",MISC,,,,,,,,,
6,train,698,"[2407, 2440): 'European Coal and Steel Community'",MISC,,,,,,,,,
6,train,712,"[292, 296): 'O.K.'",PER,,,,,,,,,
6,train,724,"[977, 988): 'Extradition'",MISC,,,,,,,,,
6,train,734,"[84, 95): 'JOHNSON CO.'",ORG,,,,,,,,,
6,train,755,"[168, 192): 'Turkish Foreign Ministry'",MISC,,,,,,,,,
6,train,759,"[212, 240): 'Colorado Christian Home Proj'",ORG,,,,,,,,,
6,train,804,"[682, 692): 'Lancashire'",PER,,,,,,,,,
6,train,809,"[24, 40): 'TELFER CONFIRMED'",PER,,,,,,,,,
6,train,820,"[267, 271): 'U.S.'",MISC,,,,,,,,,
6,train,821,"[490, 497): 'Class-A'",MISC,,,,,,,,,
6,train,828,"[28, 43): 'ROMANIA-HUNGARY'",LOC,,,,,,,,,
6,train,830,"[54, 60): 'MATHER'",ORG,,,,,,,,,
6,train,832,"[210, 216): 'SETTLE'",MISC,,,,,,,,,
6,train,832,"[190, 200): 'SETTLEMENT'",MISC,,,,,,,,,
6,train,879,"[78, 89): 'Tamil Tiger'",MISC,,,,,,,,,
6,train,879,"[294, 304): 'Kudapokuna'",MISC,,,,,,,,,
6,train,901,"[184, 200): 'New Jersey shore'",LOC,,,,,,,,,
6,train,902,"[65, 90): 'Leila Corcoran WASHINGTON'",PER,,,,,,,,,
6,train,902,"[3116, 3132): 'American Studies'",MISC,,,,,,,,,
6,train,904,"[185, 205): 'French Mediterranean'",MISC,,,,,,,,,
6,train,924,"[161, 177): 'Tokyo-Mitsubishi'",ORG,,,,,,,,,
6,train,935,"[343, 347): 'Arab'",LOC,,,,,,,,,
6,train,936,"[11, 19): 'OFFICIAL'",ORG,,,,,,,,,
5,train,0,"[821, 823): 'EU'",MISC,,,,,,,,,
5,train,6,"[567, 578): 'VEREINSBANK'",LOC,,,,,,,,,
5,train,6,"[567, 578): 'VEREINSBANK'",ORG,,,,,,,,,
5,train,11,"[512, 530): 'Iranian Resistance'",ORG,,,,,,,,,
5,train,15,"[832, 835): 'UAE'",ORG,,,,,,,,,
5,train,38,"[87, 94): 'Everton'",LOC,,,,,,,,,
5,train,40,"[55, 65): 'MANCHESTER'",LOC,,,,,,,,,
5,train,43,"[357, 359): 'In'",ORG,,,,,,,,,
5,train,43,"[360, 369): 'Bistrita:'",LOC,,,,,,,,,
5,train,43,"[1667, 1673): 'Vaduz:'",LOC,,,,,,,,,
5,train,43,"[2536, 2551): 'Vinko Marinovic'",ORG,,,,,,,,,
5,train,46,"[19, 27): 'NEWCOMBE'",LOC,,,,,,,,,
5,train,48,"[157, 170): 'U.S. National'",LOC,,,,,,,,,
5,train,48,"[1033, 1040): 'Yevgeny'",PER,,,,,,,,,
5,train,50,"[1294, 1314): 'HOUSTON PHILADELPHIA'",ORG,,,,,,,,,
5,train,50,"[774, 799): 'MINNESOTA NATIONAL LEAGUE'",LOC,,,,,,,,,
5,train,50,"[1294, 1314): 'HOUSTON PHILADELPHIA'",LOC,,,,,,,,,
5,train,52,"[2494, 2503): 'Baltimore'",ORG,,,,,,,,,
5,train,53,"[19, 30): 'COCU DOUBLE'",PER,,,,,,,,,
5,train,58,"[113, 119): 'German'",MISC,,,,,,,,,
5,train,58,"[120, 124): 'Open'",MISC,,,,,,,,,
5,train,62,"[188, 190): 'EC'",MISC,,,,,,,,,
5,train,63,"[307, 325): 'HCFA Administrator'",ORG,,,,,,,,,
5,train,70,"[306, 315): 'Soufriere'",MISC,,,,,,,,,
5,train,82,"[77, 90): 'CNB-120 index'",MISC,,,,,,,,,
5,train,97,"[581, 587): 'Burcin'",PER,,,,,,,,,
5,train,98,"[55, 72): 'Kieran Murray LAS'",PER,,,,,,,,,
5,train,101,"[2019, 2025): 'Social'",MISC,,,,,,,,,
5,train,114,"[111, 118): 'Gutters'",LOC,,,,,,,,,
5,train,120,"[158, 166): 'YEAR-AGO'",LOC,,,,,,,,,
5,train,124,"[827, 831): 'HONG'",LOC,,,,,,,,,
5,train,124,"[1199, 1213): 'FTSE-100 index'",MISC,,,,,,,,,
5,train,127,"[1600, 1606): 'Barter'",PER,,,,,,,,,
5,train,142,"[11, 20): 'BADMINTON'",LOC,,,,,,,,,
5,train,144,"[1232, 1240): 'SCHEDULE'",ORG,,,,,,,,,
5,train,146,"[21, 34): 'SORRENTO HITS'",ORG,,,,,,,,,
5,train,146,"[1165, 1174): 'Baltimore'",LOC,,,,,,,,,
5,train,150,"[42, 48): '10,000'",MISC,,,,,,,,,
5,train,155,"[925, 938): 'Atlanta Games'",LOC,,,,,,,,,
5,train,159,"[239, 247): 'Brussels'",MISC,,,,,,,,,
5,train,166,"[204, 210): 'JORNAL'",ORG,,,,,,,,,
5,train,167,"[543, 546): 'TUE'",ORG,,,,,,,,,
5,train,174,"[108, 111): 'RED'",ORG,,,,,,,,,
5,train,174,"[1052, 1068): 'BLACK SEA Hemina'",ORG,,,,,,,,,
5,train,176,"[11, 15): 'RTRS'",PER,,,,,,,,,
5,train,185,"[1026, 1034): 'Svetlana'",PER,,,,,,,,,
5,train,190,"[268, 291): 'Finance Mar'ie Muhammad'",ORG,,,,,,,,,
5,train,196,"[411, 418): 'WBUR-FM'",MISC,,,,,,,,,
5,train,198,"[11, 25): 'WSC-India Rice'",LOC,,,,,,,,,
5,train,226,"[658, 663): 'Lihir'",LOC,,,,,,,,,
5,train,235,"[469, 486): 'Promo hypermarket'",ORG,,,,,,,,,
5,train,235,"[701, 712): 'Specia unit'",ORG,,,,,,,,,
5,train,245,"[67, 73): 'AKRON.'",LOC,,,,,,,,,
5,train,251,"[19, 27): 'SCOTTISH'",ORG,,,,,,,,,
5,train,254,"[48, 54): 'LUNCH.'",LOC,,,,,,,,,
5,train,256,"[56, 78): 'SOUTH AFRICA. PRETORIA'",LOC,,,,,,,,,
5,train,262,"[760, 777): 'KANSAS CITY TEXAS'",LOC,,,,,,,,,
5,train,262,"[950, 957): 'CENTRAL'",MISC,,,,,,,,,
5,train,262,"[1359, 1380): 'COLORADO PHILADELPHIA'",LOC,,,,,,,,,
5,train,262,"[1245, 1261): 'ATLANTA ST LOUIS'",LOC,,,,,,,,,
5,train,262,"[1285, 1296): 'LOS ANGELES'",ORG,,,,,,,,,
5,train,277,"[291, 302): 'Nobel Peace'",MISC,,,,,,,,,
5,train,281,"[143, 151): 'southern'",LOC,,,,,,,,,
5,train,284,"[478, 490): 'Tutsi forces'",MISC,,,,,,,,,
5,train,287,"[11, 30): 'Albanian Socialists'",MISC,,,,,,,,,
5,train,292,"[395, 409): 'Kanie Karzhala'",MISC,,,,,,,,,
5,train,307,"[1925, 1938): 'Java language'",MISC,,,,,,,,,
5,train,307,"[2516, 2539): 'www.internetstartup.com'",ORG,,,,,,,,,
5,train,315,"[585, 608): 'West McLaren F1 GTR 168'",MISC,,,,,,,,,
5,train,315,"[887, 908): 'Ennea Ferrari F40 167'",MISC,,,,,,,,,
5,train,318,"[1059, 1067): 'Williams'",PER,,,,,,,,,
5,train,322,"[11, 16): 'RUGBY'",MISC,,,,,,,,,
5,train,323,"[63, 71): 'FLOURISH'",PER,,,,,,,,,
5,train,324,"[43, 57): 'ENGLAND SQUAD.'",LOC,,,,,,,,,
5,train,348,"[952, 959): 'CENTRAL'",MISC,,,,,,,,,
5,train,348,"[1249, 1267): 'ATLANTA PITTSBURGH'",LOC,,,,,,,,,
5,train,348,"[743, 756): 'CHICAGO TEXAS'",LOC,,,,,,,,,
5,train,349,"[591, 598): 'Mariner'",ORG,,,,,,,,,
5,train,354,"[39, 48): 'BATISTUTA'",LOC,,,,,,,,,
5,train,369,"[31, 36): 'SIDHU'",ORG,,,,,,,,,
5,train,387,"[589, 596): 'YEDIOTH'",ORG,,,,,,,,,
5,train,397,"[2392, 2404): 'Soviet times'",MISC,,,,,,,,,
5,train,399,"[152, 167): 'Eli Lilly & Co.'",ORG,,,,,,,,,
5,train,400,"[11, 14): 'Dow'",ORG,,,,,,,,,
5,train,405,"[19, 25): 'SHARPE'",ORG,,,,,,,,,
5,train,408,"[31, 36): 'WASIM'",MISC,,,,,,,,,
5,train,416,"[19, 29): 'COSTA RICA'",PER,,,,,,,,,
5,train,417,"[619, 623): 'FIFA'",MISC,,,,,,,,,
5,train,417,"[1378, 1385): 'African'",LOC,,,,,,,,,
5,train,426,"[124, 133): 'Argentine'",MISC,,,,,,,,,
5,train,426,"[134, 142): 'Apertura'",MISC,,,,,,,,,
5,train,435,"[2643, 2647): '1994'",MISC,,,,,,,,,
5,train,438,"[1230, 1252): 'SAN FRANCISCO ST LOUIS'",LOC,,,,,,,,,
5,train,438,"[783, 790): 'EASTERN'",MISC,,,,,,,,,
5,train,441,"[34, 42): 'ATLETICO'",LOC,,,,,,,,,
5,train,441,"[138, 145): 'Spanish'",MISC,,,,,,,,,
5,train,444,"[204, 223): 'Australia M. Slater'",LOC,,,,,,,,,
5,train,452,"[35, 41): 'Monday'",PER,,,,,,,,,
5,train,484,"[2702, 2707): 'House'",MISC,,,,,,,,,
5,train,488,"[804, 821): 'North Battleford,'",LOC,,,,,,,,,
5,train,492,"[63, 67): 'OHIO'",LOC,,,,,,,,,
5,train,492,"[85, 98): 'OHIO BUILDING'",ORG,,,,,,,,,
5,train,494,"[611, 621): 'Democratic'",MISC,,,,,,,,,
5,train,501,"[57, 65): 'BRUSSELS'",MISC,,,,,,,,,
5,train,509,"[726, 736): 'L-ORIZZONT'",ORG,,,,,,,,,
5,train,511,"[223, 229): 'Street'",ORG,,,,,,,,,
5,train,513,"[2049, 2060): 'M3 motorway'",LOC,,,,,,,,,
5,train,517,"[17, 24): 'PLAYERS'",PER,,,,,,,,,
5,train,519,"[49, 54): 'RAITH'",ORG,,,,,,,,,
5,train,523,"[625, 633): 'Barnet 3'",ORG,,,,,,,,,
5,train,530,"[813, 829): 'EASTERN DIVISION'",ORG,,,,,,,,,
5,train,530,"[727, 740): 'CHICAGO TEXAS'",LOC,,,,,,,,,
5,train,533,"[136, 161): 'American League Cleveland'",MISC,,,,,,,,,
5,train,534,"[3714, 3717): 'Sao'",LOC,,,,,,,,,
5,train,544,"[78, 90): 'Gianni Bugno'",MISC,,,,,,,,,
5,train,545,"[805, 808): 'Aki'",LOC,,,,,,,,,
5,train,557,"[11, 23): 'Nationalists'",MISC,,,,,,,,,
5,train,573,"[701, 720): 'Juan Carlos Ongania'",PER,,,,,,,,,
5,train,583,"[155, 187): 'Birmingham Public Park & Rec. Bd'",LOC,,,,,,,,,
5,train,595,"[791, 797): 'W.N.F.'",PER,,,,,,,,,
5,train,600,"[54, 76): 'Gopal Sharma KATHMANDU'",PER,,,,,,,,,
5,train,606,"[63, 66): 'Pa.'",LOC,,,,,,,,,
5,train,615,"[11, 17): 'AMTRAK'",LOC,,,,,,,,,
5,train,617,"[1067, 1074): 'GENERAL'",MISC,,,,,,,,,
5,train,623,"[238, 250): 'North Island'",LOC,,,,,,,,,
5,train,639,"[545, 548): 'Aki'",ORG,,,,,,,,,
5,train,640,"[573, 576): 'Aki'",ORG,,,,,,,,,
5,train,642,"[850, 853): 'GAN'",MISC,,,,,,,,,
5,train,653,"[40, 45): 'SOUTH'",MISC,,,,,,,,,
5,train,657,"[19, 23): 'HONG'",MISC,,,,,,,,,
5,train,663,"[1271, 1274): 'LOS'",ORG,,,,,,,,,
5,train,663,"[1275, 1282): 'ANGELES'",ORG,,,,,,,,,
5,train,663,"[794, 801): 'SEATTLE'",MISC,,,,,,,,,
5,train,663,"[1306, 1326): 'PITTSBURGH SAN DIEGO'",LOC,,,,,,,,,
5,train,665,"[1471, 1483): 'Kimberly Po.'",PER,,,,,,,,,
5,train,680,"[231, 238): 'Etienne'",PER,,,,,,,,,
5,train,684,"[63, 73): 'JAYASURIYA'",LOC,,,,,,,,,
5,train,688,"[360, 368): 'Bailundo'",PER,,,,,,,,,
5,train,697,"[29, 37): 'Oriente,'",ORG,,,,,,,,,
5,train,700,"[52, 62): 'U.S. Open.'",MISC,,,,,,,,,
5,train,725,"[134, 141): 'Richter'",LOC,,,,,,,,,
5,train,727,"[17, 34): 'Arthur Yates year'",ORG,,,,,,,,,
5,train,741,"[154, 157): 'AEX'",LOC,,,,,,,,,
5,train,747,"[2021, 2032): 'Palk Strait'",MISC,,,,,,,,,
5,train,751,"[1505, 1514): 'DAX index'",MISC,,,,,,,,,
5,train,753,"[2329, 2335): 'Labour'",MISC,,,,,,,,,
5,train,760,"[91, 99): 'Colorado'",MISC,,,,,,,,,
5,train,769,"[925, 937): 'Caroline and'",PER,,,,,,,,,
5,train,770,"[926, 968): 'World Congress against Sexual Exploitation'",MISC,,,,,,,,,
5,train,771,"[79, 88): 'Revellers'",ORG,,,,,,,,,
5,train,772,"[334, 341): 'Finance'",ORG,,,,,,,,,
5,train,772,"[25, 31): 'GREECE'",ORG,,,,,,,,,
5,train,773,"[11, 20): 'HOEK LOOS'",PER,,,,,,,,,
5,train,776,"[918, 944): 'Physicians Insurance Co of'",ORG,,,,,,,,,
5,train,790,"[977, 988): 'New Zealand'",MISC,,,,,,,,,
5,train,794,"[97, 131): 'North Atlantic Treaty Organisation'",MISC,,,,,,,,,
5,train,796,"[59, 88): 'Evelyn Leopold UNITED NATIONS'",PER,,,,,,,,,
5,train,811,"[46, 60): 'ZIMBABWE COACH'",LOC,,,,,,,,,
5,train,813,"[19, 23): 'HONG'",MISC,,,,,,,,,
5,train,817,"[1207, 1223): 'NEW YORK CHICAGO'",LOC,,,,,,,,,
5,train,817,"[1227, 1234): 'HOUSTON'",ORG,,,,,,,,,
